top	id	flows	u	au	ch	piggyback	Sch	oaPer	oaMax	time	maxBuf	prod	hyper
0	0	29	3.989	3.195	1	0	-1	0.000	0	0	0	0	0
0	0	29	3.989	3.195	1	1	0	0.000	0	0	0	0	0
0	0	29	3.989	3.195	2	0	-1	0.000	0	0	0	0	0
0	0	29	3.989	3.195	2	1	0	0.000	0	0	0	0	0
0	0	29	3.989	3.195	4	0	1	0.000	0	128	3	38973	10000
0	0	29	3.989	3.195	4	1	1	14.175	4	105	4	49442	10000
0	0	29	3.989	3.195	8	0	1	0.000	0	80	3	36266	10000
0	0	29	3.989	3.195	8	1	1	14.795	6	67	5	37236	10000
0	0	29	3.989	3.195	16	0	1	0.000	0	78	5	42736	10000
0	0	29	3.989	3.195	16	1	1	18.134	8	74	7	34149	10000
0	1	29	2.188	1.755	1	0	-1	0.000	0	0	0	0	0
0	1	29	2.188	1.755	1	1	0	0.000	0	0	0	0	0
0	1	29	2.188	1.755	2	0	0	0.000	0	0	0	0	0
0	1	29	2.188	1.755	2	1	1	13.072	5	86	5	43737	10000
0	1	29	2.188	1.755	4	0	1	0.000	0	59	3	19397	10000
0	1	29	2.188	1.755	4	1	1	12.895	5	52	5	22995	10000
0	1	29	2.188	1.755	8	0	1	0.000	0	43	4	19506	10000
0	1	29	2.188	1.755	8	1	1	15.083	6	42	5	18866	10000
0	1	29	2.188	1.755	16	0	1	0.000	0	47	7	21856	10000
0	1	29	2.188	1.755	16	1	1	15.716	9	30	8	17732	10000
0	2	29	16.667	14.628	1	0	-1	0.000	0	0	0	0	0
0	2	29	16.667	14.628	1	1	0	0.000	0	0	0	0	0
0	2	29	16.667	14.628	2	0	-1	0.000	0	0	0	0	0
0	2	29	16.667	14.628	2	1	0	0.000	0	0	0	0	0
0	2	29	16.667	14.628	4	0	-1	0.000	0	0	0	0	0
0	2	29	16.667	14.628	4	1	0	0.000	0	0	0	0	0
0	2	29	16.667	14.628	8	0	-1	0.000	0	0	0	0	0
0	2	29	16.667	14.628	8	1	0	0.000	0	0	0	0	0
0	2	29	16.667	14.628	16	0	0	0.000	0	0	0	0	0
0	2	29	16.667	14.628	16	1	0	0.000	0	0	0	0	0
0	3	29	15.655	13.135	1	0	-1	0.000	0	0	0	0	0
0	3	29	15.655	13.135	1	1	0	0.000	0	0	0	0	0
0	3	29	15.655	13.135	2	0	-1	0.000	0	0	0	0	0
0	3	29	15.655	13.135	2	1	0	0.000	0	0	0	0	0
0	3	29	15.655	13.135	4	0	-1	0.000	0	0	0	0	0
0	3	29	15.655	13.135	4	1	0	0.000	0	0	0	0	0
0	3	29	15.655	13.135	8	0	-1	0.000	0	0	0	0	0
0	3	29	15.655	13.135	8	1	0	0.000	0	0	0	0	0
0	3	29	15.655	13.135	16	0	0	0.000	0	0	0	0	0
0	3	29	15.655	13.135	16	1	0	0.000	0	0	0	0	0
0	4	29	1.399	1.067	1	0	-1	0.000	0	0	0	0	0
0	4	29	1.399	1.067	1	1	1	13.816	5	77	4	55344	10000
0	4	29	1.399	1.067	2	0	1	0.000	0	46	2	11915	10000
0	4	29	1.399	1.067	2	1	1	9.710	5	43	3	18875	10000
0	4	29	1.399	1.067	4	0	1	0.000	0	38	2	10639	10000
0	4	29	1.399	1.067	4	1	1	8.989	4	35	4	13180	10000
0	4	29	1.399	1.067	8	0	1	0.000	0	32	3	11943	10000
0	4	29	1.399	1.067	8	1	1	12.738	5	31	5	11907	10000
0	4	29	1.399	1.067	16	0	1	0.000	0	25	6	13812	10000
0	4	29	1.399	1.067	16	1	1	16.093	12	24	10	11256	10000
0	5	29	17.624	14.671	1	0	-1	0.000	0	0	0	0	0
0	5	29	17.624	14.671	1	1	0	0.000	0	0	0	0	0
0	5	29	17.624	14.671	2	0	-1	0.000	0	0	0	0	0
0	5	29	17.624	14.671	2	1	0	0.000	0	0	0	0	0
0	5	29	17.624	14.671	4	0	-1	0.000	0	0	0	0	0
0	5	29	17.624	14.671	4	1	0	0.000	0	0	0	0	0
0	5	29	17.624	14.671	8	0	-1	0.000	0	0	0	0	0
0	5	29	17.624	14.671	8	1	0	0.000	0	0	0	0	0
0	5	29	17.624	14.671	16	0	0	0.000	0	0	0	0	0
0	5	29	17.624	14.671	16	1	0	0.000	0	0	0	0	0
0	6	29	13.610	11.725	1	0	-1	0.000	0	0	0	0	0
0	6	29	13.610	11.725	1	1	0	0.000	0	0	0	0	0
0	6	29	13.610	11.725	2	0	-1	0.000	0	0	0	0	0
0	6	29	13.610	11.725	2	1	0	0.000	0	0	0	0	0
0	6	29	13.610	11.725	4	0	-1	0.000	0	0	0	0	0
0	6	29	13.610	11.725	4	1	0	0.000	0	0	0	0	0
0	6	29	13.610	11.725	8	0	-1	0.000	0	0	0	0	0
0	6	29	13.610	11.725	8	1	0	0.000	0	0	0	0	0
0	6	29	13.610	11.725	16	0	0	0.000	0	0	0	0	0
0	6	29	13.610	11.725	16	1	1	25.959	7	99	7	135961	10000
0	7	29	12.495	10.569	1	0	-1	0.000	0	0	0	0	0
0	7	29	12.495	10.569	1	1	0	0.000	0	0	0	0	0
0	7	29	12.495	10.569	2	0	-1	0.000	0	0	0	0	0
0	7	29	12.495	10.569	2	1	0	0.000	0	0	0	0	0
0	7	29	12.495	10.569	4	0	-1	0.000	0	0	0	0	0
0	7	29	12.495	10.569	4	1	0	0.000	0	0	0	0	0
0	7	29	12.495	10.569	8	0	-1	0.000	0	0	0	0	0
0	7	29	12.495	10.569	8	1	0	0.000	0	0	0	0	0
0	7	29	12.495	10.569	16	0	0	0.000	0	0	0	0	0
0	7	29	12.495	10.569	16	1	0	0.000	0	0	0	0	0
0	8	36	21.867	18.580	1	0	-1	0.000	0	0	0	0	0
0	8	36	21.867	18.580	1	1	0	0.000	0	0	0	0	0
0	8	36	21.867	18.580	2	0	-1	0.000	0	0	0	0	0
0	8	36	21.867	18.580	2	1	0	0.000	0	0	0	0	0
0	8	36	21.867	18.580	4	0	-1	0.000	0	0	0	0	0
0	8	36	21.867	18.580	4	1	0	0.000	0	0	0	0	0
0	8	36	21.867	18.580	8	0	-1	0.000	0	0	0	0	0
0	8	36	21.867	18.580	8	1	0	0.000	0	0	0	0	0
0	8	36	21.867	18.580	16	0	-1	0.000	0	0	0	0	0
0	8	36	21.867	18.580	16	1	0	0.000	0	0	0	0	0
0	9	36	1.983	1.698	1	0	-1	0.000	0	0	0	0	0
0	9	36	1.983	1.698	1	1	0	0.000	0	0	0	0	0
0	9	36	1.983	1.698	2	0	0	0.000	0	0	0	0	0
0	9	36	1.983	1.698	2	1	1	16.123	6	51	4	46897	10000
0	9	36	1.983	1.698	4	0	1	0.000	0	33	3	18830	10000
0	9	36	1.983	1.698	4	1	1	13.261	5	30	5	26371	10000
0	9	36	1.983	1.698	8	0	1	0.000	0	26	4	19808	10000
0	9	36	1.983	1.698	8	1	1	16.853	7	23	6	20231	10000
0	9	36	1.983	1.698	16	0	1	0.000	0	24	7	24661	10000
0	9	36	1.983	1.698	16	1	1	19.768	10	21	11	18490	10000
0	10	36	17.637	14.698	1	0	-1	0.000	0	0	0	0	0
0	10	36	17.637	14.698	1	1	0	0.000	0	0	0	0	0
0	10	36	17.637	14.698	2	0	-1	0.000	0	0	0	0	0
0	10	36	17.637	14.698	2	1	0	0.000	0	0	0	0	0
0	10	36	17.637	14.698	4	0	-1	0.000	0	0	0	0	0
0	10	36	17.637	14.698	4	1	0	0.000	0	0	0	0	0
0	10	36	17.637	14.698	8	0	-1	0.000	0	0	0	0	0
0	10	36	17.637	14.698	8	1	0	0.000	0	0	0	0	0
0	10	36	17.637	14.698	16	0	0	0.000	0	0	0	0	0
0	10	36	17.637	14.698	16	1	0	0.000	0	0	0	0	0
0	11	36	15.611	13.044	1	0	-1	0.000	0	0	0	0	0
0	11	36	15.611	13.044	1	1	0	0.000	0	0	0	0	0
0	11	36	15.611	13.044	2	0	-1	0.000	0	0	0	0	0
0	11	36	15.611	13.044	2	1	0	0.000	0	0	0	0	0
0	11	36	15.611	13.044	4	0	-1	0.000	0	0	0	0	0
0	11	36	15.611	13.044	4	1	0	0.000	0	0	0	0	0
0	11	36	15.611	13.044	8	0	-1	0.000	0	0	0	0	0
0	11	36	15.611	13.044	8	1	0	0.000	0	0	0	0	0
0	11	36	15.611	13.044	16	0	0	0.000	0	0	0	0	0
0	11	36	15.611	13.044	16	1	0	0.000	0	0	0	0	0
0	12	36	4.450	3.697	1	0	-1	0.000	0	0	0	0	0
0	12	36	4.450	3.697	1	1	0	0.000	0	0	0	0	0
0	12	36	4.450	3.697	2	0	-1	0.000	0	0	0	0	0
0	12	36	4.450	3.697	2	1	0	0.000	0	0	0	0	0
0	12	36	4.450	3.697	4	0	0	0.000	0	0	0	0	0
0	12	36	4.450	3.697	4	1	0	0.000	0	0	0	0	0
0	12	36	4.450	3.697	8	0	1	0.000	0	45	4	42990	10000
0	12	36	4.450	3.697	8	1	1	19.445	5	41	5	43285	10000
0	12	36	4.450	3.697	16	0	1	0.000	0	46	8	56529	10000
0	12	36	4.450	3.697	16	1	1	21.985	8	40	8	40701	10000
0	13	36	16.940	14.664	1	0	-1	0.000	0	0	0	0	0
0	13	36	16.940	14.664	1	1	0	0.000	0	0	0	0	0
0	13	36	16.940	14.664	2	0	-1	0.000	0	0	0	0	0
0	13	36	16.940	14.664	2	1	0	0.000	0	0	0	0	0
0	13	36	16.940	14.664	4	0	-1	0.000	0	0	0	0	0
0	13	36	16.940	14.664	4	1	0	0.000	0	0	0	0	0
0	13	36	16.940	14.664	8	0	-1	0.000	0	0	0	0	0
0	13	36	16.940	14.664	8	1	0	0.000	0	0	0	0	0
0	13	36	16.940	14.664	16	0	0	0.000	0	0	0	0	0
0	13	36	16.940	14.664	16	1	0	0.000	0	0	0	0	0
0	14	36	9.673	7.946	1	0	-1	0.000	0	0	0	0	0
0	14	36	9.673	7.946	1	1	0	0.000	0	0	0	0	0
0	14	36	9.673	7.946	2	0	-1	0.000	0	0	0	0	0
0	14	36	9.673	7.946	2	1	0	0.000	0	0	0	0	0
0	14	36	9.673	7.946	4	0	-1	0.000	0	0	0	0	0
0	14	36	9.673	7.946	4	1	0	0.000	0	0	0	0	0
0	14	36	9.673	7.946	8	0	0	0.000	0	0	0	0	0
0	14	36	9.673	7.946	8	1	1	22.295	6	90	6	110342	10000
0	14	36	9.673	7.946	16	0	0	0.000	0	0	0	0	0
0	14	36	9.673	7.946	16	1	1	23.475	10	83	10	90429	10000
0	15	36	8.744	7.351	1	0	-1	0.000	0	0	0	0	0
0	15	36	8.744	7.351	1	1	0	0.000	0	0	0	0	0
0	15	36	8.744	7.351	2	0	-1	0.000	0	0	0	0	0
0	15	36	8.744	7.351	2	1	0	0.000	0	0	0	0	0
0	15	36	8.744	7.351	4	0	-1	0.000	0	0	0	0	0
0	15	36	8.744	7.351	4	1	0	0.000	0	0	0	0	0
0	15	36	8.744	7.351	8	0	0	0.000	0	0	0	0	0
0	15	36	8.744	7.351	8	1	1	19.381	7	68	7	92476	10000
0	15	36	8.744	7.351	16	0	0	0.000	0	0	0	0	0
0	15	36	8.744	7.351	16	1	1	20.244	9	58	10	78899	10000
0	16	36	4.867	3.978	1	0	-1	0.000	0	0	0	0	0
0	16	36	4.867	3.978	1	1	0	0.000	0	0	0	0	0
0	16	36	4.867	3.978	2	0	-1	0.000	0	0	0	0	0
0	16	36	4.867	3.978	2	1	0	0.000	0	0	0	0	0
0	16	36	4.867	3.978	4	0	0	0.000	0	0	0	0	0
0	16	36	4.867	3.978	4	1	1	19.424	7	67	7	80298	10000
0	16	36	4.867	3.978	8	0	1	0.000	0	44	4	46840	10000
0	16	36	4.867	3.978	8	1	1	17.632	6	38	6	49177	10000
0	16	36	4.867	3.978	16	0	1	0.000	0	41	6	59853	10000
0	16	36	4.867	3.978	16	1	1	20.309	11	34	9	43356	10000
0	17	36	22.845	18.881	1	0	-1	0.000	0	0	0	0	0
0	17	36	22.845	18.881	1	1	0	0.000	0	0	0	0	0
0	17	36	22.845	18.881	2	0	-1	0.000	0	0	0	0	0
0	17	36	22.845	18.881	2	1	0	0.000	0	0	0	0	0
0	17	36	22.845	18.881	4	0	-1	0.000	0	0	0	0	0
0	17	36	22.845	18.881	4	1	0	0.000	0	0	0	0	0
0	17	36	22.845	18.881	8	0	-1	0.000	0	0	0	0	0
0	17	36	22.845	18.881	8	1	0	0.000	0	0	0	0	0
0	17	36	22.845	18.881	16	0	-1	0.000	0	0	0	0	0
0	17	36	22.845	18.881	16	1	0	0.000	0	0	0	0	0
0	18	11	5.005	4.293	1	0	-1	0.000	0	0	0	0	0
0	18	11	5.005	4.293	1	1	0	0.000	0	0	0	0	0
0	18	11	5.005	4.293	2	0	-1	0.000	0	0	0	0	0
0	18	11	5.005	4.293	2	1	0	0.000	0	0	0	0	0
0	18	11	5.005	4.293	4	0	-1	0.000	0	0	0	0	0
0	18	11	5.005	4.293	4	1	0	0.000	0	0	0	0	0
0	18	11	5.005	4.293	8	0	0	0.000	0	0	0	0	0
0	18	11	5.005	4.293	8	1	1	11.494	4	6	4	8190	2000
0	18	11	5.005	4.293	16	0	0	0.000	0	0	0	0	0
0	18	11	5.005	4.293	16	1	1	11.529	5	15	4	7947	2000
0	19	11	10.358	8.773	1	0	-1	0.000	0	0	0	0	0
0	19	11	10.358	8.773	1	1	0	0.000	0	0	0	0	0
0	19	11	10.358	8.773	2	0	-1	0.000	0	0	0	0	0
0	19	11	10.358	8.773	2	1	0	0.000	0	0	0	0	0
0	19	11	10.358	8.773	4	0	-1	0.000	0	0	0	0	0
0	19	11	10.358	8.773	4	1	0	0.000	0	0	0	0	0
0	19	11	10.358	8.773	8	0	-1	0.000	0	0	0	0	0
0	19	11	10.358	8.773	8	1	0	0.000	0	0	0	0	0
0	19	11	10.358	8.773	16	0	0	0.000	0	0	0	0	0
0	19	11	10.358	8.773	16	1	0	0.000	0	0	0	0	0
0	20	11	4.687	3.917	1	0	-1	0.000	0	0	0	0	0
0	20	11	4.687	3.917	1	1	0	0.000	0	0	0	0	0
0	20	11	4.687	3.917	2	0	-1	0.000	0	0	0	0	0
0	20	11	4.687	3.917	2	1	0	0.000	0	0	0	0	0
0	20	11	4.687	3.917	4	0	0	0.000	0	0	0	0	0
0	20	11	4.687	3.917	4	1	1	14.094	4	9	3	11305	2000
0	20	11	4.687	3.917	8	0	1	0.000	0	8	3	7885	2000
0	20	11	4.687	3.917	8	1	1	9.894	3	8	3	7824	2000
0	20	11	4.687	3.917	16	0	1	0.000	0	7	4	7905	2000
0	20	11	4.687	3.917	16	1	1	10.456	3	7	3	7487	2000
0	21	11	6.514	5.371	1	0	-1	0.000	0	0	0	0	0
0	21	11	6.514	5.371	1	1	0	0.000	0	0	0	0	0
0	21	11	6.514	5.371	2	0	-1	0.000	0	0	0	0	0
0	21	11	6.514	5.371	2	1	0	0.000	0	0	0	0	0
0	21	11	6.514	5.371	4	0	-1	0.000	0	0	0	0	0
0	21	11	6.514	5.371	4	1	0	0.000	0	0	0	0	0
0	21	11	6.514	5.371	8	0	1	0.000	0	46	4	59846	10000
0	21	11	6.514	5.371	8	1	1	11.459	4	44	4	55662	10000
0	21	11	6.514	5.371	16	0	1	0.000	0	38	3	57571	10000
0	21	11	6.514	5.371	16	1	1	11.919	4	35	3	53973	10000
0	22	12	9.843	7.989	1	0	-1	0.000	0	0	0	0	0
0	22	12	9.843	7.989	1	1	0	0.000	0	0	0	0	0
0	22	12	9.843	7.989	2	0	-1	0.000	0	0	0	0	0
0	22	12	9.843	7.989	2	1	0	0.000	0	0	0	0	0
0	22	12	9.843	7.989	4	0	-1	0.000	0	0	0	0	0
0	22	12	9.843	7.989	4	1	0	0.000	0	0	0	0	0
0	22	12	9.843	7.989	8	0	0	0.000	0	0	0	0	0
0	22	12	9.843	7.989	8	1	1	18.601	4	13	4	17274	2000
0	22	12	9.843	7.989	16	0	0	0.000	0	0	0	0	0
0	22	12	9.843	7.989	16	1	1	18.325	6	12	6	15998	2000
0	23	12	6.976	5.676	1	0	-1	0.000	0	0	0	0	0
0	23	12	6.976	5.676	1	1	0	0.000	0	0	0	0	0
0	23	12	6.976	5.676	2	0	-1	0.000	0	0	0	0	0
0	23	12	6.976	5.676	2	1	0	0.000	0	0	0	0	0
0	23	12	6.976	5.676	4	0	-1	0.000	0	0	0	0	0
0	23	12	6.976	5.676	4	1	0	0.000	0	0	0	0	0
0	23	12	6.976	5.676	8	0	0	0.000	0	0	0	0	0
0	23	12	6.976	5.676	8	1	1	14.175	4	8	4	10940	2000
0	23	12	6.976	5.676	16	0	0	0.000	0	0	0	0	0
0	23	12	6.976	5.676	16	1	1	14.254	4	8	4	10799	2000
0	24	12	11.020	9.663	1	0	-1	0.000	0	0	0	0	0
0	24	12	11.020	9.663	1	1	0	0.000	0	0	0	0	0
0	24	12	11.020	9.663	2	0	-1	0.000	0	0	0	0	0
0	24	12	11.020	9.663	2	1	0	0.000	0	0	0	0	0
0	24	12	11.020	9.663	4	0	-1	0.000	0	0	0	0	0
0	24	12	11.020	9.663	4	1	0	0.000	0	0	0	0	0
0	24	12	11.020	9.663	8	0	-1	0.000	0	0	0	0	0
0	24	12	11.020	9.663	8	1	0	0.000	0	0	0	0	0
0	24	12	11.020	9.663	16	0	0	0.000	0	0	0	0	0
0	24	12	11.020	9.663	16	1	0	0.000	0	0	0	0	0
0	25	12	12.154	10.150	1	0	-1	0.000	0	0	0	0	0
0	25	12	12.154	10.150	1	1	0	0.000	0	0	0	0	0
0	25	12	12.154	10.150	2	0	-1	0.000	0	0	0	0	0
0	25	12	12.154	10.150	2	1	0	0.000	0	0	0	0	0
0	25	12	12.154	10.150	4	0	-1	0.000	0	0	0	0	0
0	25	12	12.154	10.150	4	1	0	0.000	0	0	0	0	0
0	25	12	12.154	10.150	8	0	-1	0.000	0	0	0	0	0
0	25	12	12.154	10.150	8	1	0	0.000	0	0	0	0	0
0	25	12	12.154	10.150	16	0	0	0.000	0	0	0	0	0
0	25	12	12.154	10.150	16	1	0	0.000	0	0	0	0	0
0	26	12	7.437	6.331	1	0	-1	0.000	0	0	0	0	0
0	26	12	7.437	6.331	1	1	0	0.000	0	0	0	0	0
0	26	12	7.437	6.331	2	0	-1	0.000	0	0	0	0	0
0	26	12	7.437	6.331	2	1	0	0.000	0	0	0	0	0
0	26	12	7.437	6.331	4	0	-1	0.000	0	0	0	0	0
0	26	12	7.437	6.331	4	1	0	0.000	0	0	0	0	0
0	26	12	7.437	6.331	8	0	0	0.000	0	0	0	0	0
0	26	12	7.437	6.331	8	1	0	0.000	0	0	0	0	0
0	26	12	7.437	6.331	16	0	0	0.000	0	0	0	0	0
0	26	12	7.437	6.331	16	1	0	0.000	0	0	0	0	0
0	27	12	10.430	8.547	1	0	-1	0.000	0	0	0	0	0
0	27	12	10.430	8.547	1	1	0	0.000	0	0	0	0	0
0	27	12	10.430	8.547	2	0	-1	0.000	0	0	0	0	0
0	27	12	10.430	8.547	2	1	0	0.000	0	0	0	0	0
0	27	12	10.430	8.547	4	0	-1	0.000	0	0	0	0	0
0	27	12	10.430	8.547	4	1	0	0.000	0	0	0	0	0
0	27	12	10.430	8.547	8	0	-1	0.000	0	0	0	0	0
0	27	12	10.430	8.547	8	1	0	0.000	0	0	0	0	0
0	27	12	10.430	8.547	16	0	0	0.000	0	0	0	0	0
0	27	12	10.430	8.547	16	1	0	0.000	0	0	0	0	0
0	28	12	3.250	2.554	1	0	-1	0.000	0	0	0	0	0
0	28	12	3.250	2.554	1	1	0	0.000	0	0	0	0	0
0	28	12	3.250	2.554	2	0	-1	0.000	0	0	0	0	0
0	28	12	3.250	2.554	2	1	0	0.000	0	0	0	0	0
0	28	12	3.250	2.554	4	0	1	0.000	0	20	3	27389	10000
0	28	12	3.250	2.554	4	1	1	10.826	3	20	3	27442	10000
0	28	12	3.250	2.554	8	0	1	0.000	0	17	3	24860	10000
0	28	12	3.250	2.554	8	1	1	10.293	5	16	5	23557	10000
0	28	12	3.250	2.554	16	0	1	0.000	0	16	4	25212	10000
0	28	12	3.250	2.554	16	1	1	10.426	5	16	5	23315	10000
0	29	34	14.112	12.498	1	0	-1	0.000	0	0	0	0	0
0	29	34	14.112	12.498	1	1	0	0.000	0	0	0	0	0
0	29	34	14.112	12.498	2	0	-1	0.000	0	0	0	0	0
0	29	34	14.112	12.498	2	1	0	0.000	0	0	0	0	0
0	29	34	14.112	12.498	4	0	-1	0.000	0	0	0	0	0
0	29	34	14.112	12.498	4	1	0	0.000	0	0	0	0	0
0	29	34	14.112	12.498	8	0	-1	0.000	0	0	0	0	0
0	29	34	14.112	12.498	8	1	0	0.000	0	0	0	0	0
0	29	34	14.112	12.498	16	0	0	0.000	0	0	0	0	0
0	29	34	14.112	12.498	16	1	0	0.000	0	0	0	0	0
0	30	34	16.328	14.031	1	0	-1	0.000	0	0	0	0	0
0	30	34	16.328	14.031	1	1	0	0.000	0	0	0	0	0
0	30	34	16.328	14.031	2	0	-1	0.000	0	0	0	0	0
0	30	34	16.328	14.031	2	1	0	0.000	0	0	0	0	0
0	30	34	16.328	14.031	4	0	-1	0.000	0	0	0	0	0
0	30	34	16.328	14.031	4	1	0	0.000	0	0	0	0	0
0	30	34	16.328	14.031	8	0	-1	0.000	0	0	0	0	0
0	30	34	16.328	14.031	8	1	0	0.000	0	0	0	0	0
0	30	34	16.328	14.031	16	0	0	0.000	0	0	0	0	0
0	30	34	16.328	14.031	16	1	0	0.000	0	0	0	0	0
0	31	34	14.245	12.452	1	0	-1	0.000	0	0	0	0	0
0	31	34	14.245	12.452	1	1	0	0.000	0	0	0	0	0
0	31	34	14.245	12.452	2	0	-1	0.000	0	0	0	0	0
0	31	34	14.245	12.452	2	1	0	0.000	0	0	0	0	0
0	31	34	14.245	12.452	4	0	-1	0.000	0	0	0	0	0
0	31	34	14.245	12.452	4	1	0	0.000	0	0	0	0	0
0	31	34	14.245	12.452	8	0	-1	0.000	0	0	0	0	0
0	31	34	14.245	12.452	8	1	0	0.000	0	0	0	0	0
0	31	34	14.245	12.452	16	0	0	0.000	0	0	0	0	0
0	31	34	14.245	12.452	16	1	0	0.000	0	0	0	0	0
0	32	34	12.187	10.094	1	0	-1	0.000	0	0	0	0	0
0	32	34	12.187	10.094	1	1	0	0.000	0	0	0	0	0
0	32	34	12.187	10.094	2	0	-1	0.000	0	0	0	0	0
0	32	34	12.187	10.094	2	1	0	0.000	0	0	0	0	0
0	32	34	12.187	10.094	4	0	-1	0.000	0	0	0	0	0
0	32	34	12.187	10.094	4	1	0	0.000	0	0	0	0	0
0	32	34	12.187	10.094	8	0	-1	0.000	0	0	0	0	0
0	32	34	12.187	10.094	8	1	0	0.000	0	0	0	0	0
0	32	34	12.187	10.094	16	0	0	0.000	0	0	0	0	0
0	32	34	12.187	10.094	16	1	0	0.000	0	0	0	0	0
0	33	34	11.328	9.538	1	0	-1	0.000	0	0	0	0	0
0	33	34	11.328	9.538	1	1	0	0.000	0	0	0	0	0
0	33	34	11.328	9.538	2	0	-1	0.000	0	0	0	0	0
0	33	34	11.328	9.538	2	1	0	0.000	0	0	0	0	0
0	33	34	11.328	9.538	4	0	-1	0.000	0	0	0	0	0
0	33	34	11.328	9.538	4	1	0	0.000	0	0	0	0	0
0	33	34	11.328	9.538	8	0	-1	0.000	0	0	0	0	0
0	33	34	11.328	9.538	8	1	0	0.000	0	0	0	0	0
0	33	34	11.328	9.538	16	0	0	0.000	0	0	0	0	0
0	33	34	11.328	9.538	16	1	0	0.000	0	0	0	0	0
0	34	34	16.510	13.707	1	0	-1	0.000	0	0	0	0	0
0	34	34	16.510	13.707	1	1	0	0.000	0	0	0	0	0
0	34	34	16.510	13.707	2	0	-1	0.000	0	0	0	0	0
0	34	34	16.510	13.707	2	1	0	0.000	0	0	0	0	0
0	34	34	16.510	13.707	4	0	-1	0.000	0	0	0	0	0
0	34	34	16.510	13.707	4	1	0	0.000	0	0	0	0	0
0	34	34	16.510	13.707	8	0	-1	0.000	0	0	0	0	0
0	34	34	16.510	13.707	8	1	0	0.000	0	0	0	0	0
0	34	34	16.510	13.707	16	0	0	0.000	0	0	0	0	0
0	34	34	16.510	13.707	16	1	0	0.000	0	0	0	0	0
0	35	34	12.851	10.867	1	0	-1	0.000	0	0	0	0	0
0	35	34	12.851	10.867	1	1	0	0.000	0	0	0	0	0
0	35	34	12.851	10.867	2	0	-1	0.000	0	0	0	0	0
0	35	34	12.851	10.867	2	1	0	0.000	0	0	0	0	0
0	35	34	12.851	10.867	4	0	-1	0.000	0	0	0	0	0
0	35	34	12.851	10.867	4	1	0	0.000	0	0	0	0	0
0	35	34	12.851	10.867	8	0	-1	0.000	0	0	0	0	0
0	35	34	12.851	10.867	8	1	0	0.000	0	0	0	0	0
0	35	34	12.851	10.867	16	0	0	0.000	0	0	0	0	0
0	35	34	12.851	10.867	16	1	0	0.000	0	0	0	0	0
0	36	34	11.064	9.362	1	0	-1	0.000	0	0	0	0	0
0	36	34	11.064	9.362	1	1	0	0.000	0	0	0	0	0
0	36	34	11.064	9.362	2	0	-1	0.000	0	0	0	0	0
0	36	34	11.064	9.362	2	1	0	0.000	0	0	0	0	0
0	36	34	11.064	9.362	4	0	-1	0.000	0	0	0	0	0
0	36	34	11.064	9.362	4	1	0	0.000	0	0	0	0	0
0	36	34	11.064	9.362	8	0	-1	0.000	0	0	0	0	0
0	36	34	11.064	9.362	8	1	0	0.000	0	0	0	0	0
0	36	34	11.064	9.362	16	0	0	0.000	0	0	0	0	0
0	36	34	11.064	9.362	16	1	0	0.000	0	0	0	0	0
0	37	34	17.894	15.111	1	0	-1	0.000	0	0	0	0	0
0	37	34	17.894	15.111	1	1	0	0.000	0	0	0	0	0
0	37	34	17.894	15.111	2	0	-1	0.000	0	0	0	0	0
0	37	34	17.894	15.111	2	1	0	0.000	0	0	0	0	0
0	37	34	17.894	15.111	4	0	-1	0.000	0	0	0	0	0
0	37	34	17.894	15.111	4	1	0	0.000	0	0	0	0	0
0	37	34	17.894	15.111	8	0	-1	0.000	0	0	0	0	0
0	37	34	17.894	15.111	8	1	0	0.000	0	0	0	0	0
0	37	34	17.894	15.111	16	0	0	0.000	0	0	0	0	0
0	37	34	17.894	15.111	16	1	0	0.000	0	0	0	0	0
0	38	34	19.255	16.654	1	0	-1	0.000	0	0	0	0	0
0	38	34	19.255	16.654	1	1	0	0.000	0	0	0	0	0
0	38	34	19.255	16.654	2	0	-1	0.000	0	0	0	0	0
0	38	34	19.255	16.654	2	1	0	0.000	0	0	0	0	0
0	38	34	19.255	16.654	4	0	-1	0.000	0	0	0	0	0
0	38	34	19.255	16.654	4	1	0	0.000	0	0	0	0	0
0	38	34	19.255	16.654	8	0	-1	0.000	0	0	0	0	0
0	38	34	19.255	16.654	8	1	0	0.000	0	0	0	0	0
0	38	34	19.255	16.654	16	0	-1	0.000	0	0	0	0	0
0	38	34	19.255	16.654	16	1	0	0.000	0	0	0	0	0
1	39	16	4.796	4.295	1	0	-1	0.000	0	0	0	0	0
1	39	16	4.796	4.295	1	1	0	0.000	0	0	0	0	0
1	39	16	4.796	4.295	2	0	-1	0.000	0	0	0	0	0
1	39	16	4.796	4.295	2	1	0	0.000	0	0	0	0	0
1	39	16	4.796	4.295	4	0	-1	0.000	0	0	0	0	0
1	39	16	4.796	4.295	4	1	0	0.000	0	0	0	0	0
1	39	16	4.796	4.295	8	0	0	0.000	0	0	0	0	0
1	39	16	4.796	4.295	8	1	1	17.223	7	48	7	44649	10000
1	39	16	4.796	4.295	16	0	0	0.000	0	0	0	0	0
1	39	16	4.796	4.295	16	1	1	15.346	6	31	6	42537	10000
1	40	16	3.130	2.706	1	0	-1	0.000	0	0	0	0	0
1	40	16	3.130	2.706	1	1	0	0.000	0	0	0	0	0
