top	id	flows	u	au	ch	piggyback	Sch	oaPer	oaMax	time	maxBuf	prod	hyper
0	0	29	3.989	3.195	1	0	-1	0.000	0	0	0	0	0
0	0	29	3.989	3.195	1	1	0	0.000	0	0	0	0	0
0	0	29	3.989	3.195	2	0	-1	0.000	0	0	0	0	0
0	0	29	3.989	3.195	2	1	0	0.000	0	0	0	0	0
0	0	29	3.989	3.195	4	0	1	0.000	0	235	4	65623	10000
0	0	29	3.989	3.195	4	1	1	19.276	7	185	5	62472	10000
0	0	29	3.989	3.195	8	0	1	0.000	0	147	4	39908	10000
0	0	29	3.989	3.195	8	1	1	18.547	5	104	5	38463	10000
0	0	29	3.989	3.195	16	0	1	0.000	0	70	5	43009	10000
0	0	29	3.989	3.195	16	1	1	19.380	7	47	6	34404	10000
0	1	29	9.400	7.364	1	0	-1	0.000	0	0	0	0	0
0	1	29	9.400	7.364	1	1	0	0.000	0	0	0	0	0
0	1	29	9.400	7.364	2	0	-1	0.000	0	0	0	0	0
0	1	29	9.400	7.364	2	1	0	0.000	0	0	0	0	0
0	1	29	9.400	7.364	4	0	-1	0.000	0	0	0	0	0
0	1	29	9.400	7.364	4	1	0	0.000	0	0	0	0	0
0	1	29	9.400	7.364	8	0	0	0.000	0	0	0	0	0
0	1	29	9.400	7.364	8	1	1	24.194	5	114	5	92911	10000
0	1	29	9.400	7.364	16	0	1	0.000	0	129	5	132705	10000
0	1	29	9.400	7.364	16	1	1	25.212	6	87	5	83422	10000
0	2	29	3.604	3.036	1	0	-1	0.000	0	0	0	0	0
0	2	29	3.604	3.036	1	1	0	0.000	0	0	0	0	0
0	2	29	3.604	3.036	2	0	-1	0.000	0	0	0	0	0
0	2	29	3.604	3.036	2	1	0	0.000	0	0	0	0	0
0	2	29	3.604	3.036	4	0	1	0.000	0	77	4	48602	10000
0	2	29	3.604	3.036	4	1	1	17.147	7	62	5	46174	10000
0	2	29	3.604	3.036	8	0	1	0.000	0	52	4	35736	10000
0	2	29	3.604	3.036	8	1	1	16.695	5	38	4	33779	10000
0	2	29	3.604	3.036	16	0	1	0.000	0	38	5	41857	10000
0	2	29	3.604	3.036	16	1	1	22.694	8	38	8	31409	10000
0	3	29	16.667	14.628	1	0	-1	0.000	0	0	0	0	0
0	3	29	16.667	14.628	1	1	0	0.000	0	0	0	0	0
0	3	29	16.667	14.628	2	0	-1	0.000	0	0	0	0	0
0	3	29	16.667	14.628	2	1	0	0.000	0	0	0	0	0
0	3	29	16.667	14.628	4	0	-1	0.000	0	0	0	0	0
0	3	29	16.667	14.628	4	1	0	0.000	0	0	0	0	0
0	3	29	16.667	14.628	8	0	-1	0.000	0	0	0	0	0
0	3	29	16.667	14.628	8	1	0	0.000	0	0	0	0	0
0	3	29	16.667	14.628	16	0	0	0.000	0	0	0	0	0
0	3	29	16.667	14.628	16	1	1	28.342	9	36	9	36029	2000
0	4	29	18.468	15.561	1	0	-1	0.000	0	0	0	0	0
0	4	29	18.468	15.561	1	1	0	0.000	0	0	0	0	0
0	4	29	18.468	15.561	2	0	-1	0.000	0	0	0	0	0
0	4	29	18.468	15.561	2	1	0	0.000	0	0	0	0	0
0	4	29	18.468	15.561	4	0	-1	0.000	0	0	0	0	0
0	4	29	18.468	15.561	4	1	0	0.000	0	0	0	0	0
0	4	29	18.468	15.561	8	0	-1	0.000	0	0	0	0	0
0	4	29	18.468	15.561	8	1	0	0.000	0	0	0	0	0
0	4	29	18.468	15.561	16	0	0	0.000	0	0	0	0	0
0	4	29	18.468	15.561	16	1	0	0.000	0	0	0	0	0
0	5	29	2.269	1.847	1	0	-1	0.000	0	0	0	0	0
0	5	29	2.269	1.847	1	1	0	0.000	0	0	0	0	0
0	5	29	2.269	1.847	2	0	1	0.000	0	104	5	70848	10000
0	5	29	2.269	1.847	2	1	1	21.288	6	53	5	52796	10000
0	5	29	2.269	1.847	4	0	1	0.000	0	37	4	25099	10000
0	5	29	2.269	1.847	4	1	1	17.925	4	32	4	27254	10000
0	5	29	2.269	1.847	8	0	1	0.000	0	27	4	21637	10000
0	5	29	2.269	1.847	8	1	1	16.246	5	24	5	21022	10000
0	5	29	2.269	1.847	16	0	1	0.000	0	26	5	24637	10000
0	5	29	2.269	1.847	16	1	1	18.250	8	23	8	19373	10000
0	6	29	5.748	5.031	1	0	-1	0.000	0	0	0	0	0
0	6	29	5.748	5.031	1	1	0	0.000	0	0	0	0	0
0	6	29	5.748	5.031	2	0	-1	0.000	0	0	0	0	0
0	6	29	5.748	5.031	2	1	0	0.000	0	0	0	0	0
0	6	29	5.748	5.031	4	0	-1	0.000	0	0	0	0	0
0	6	29	5.748	5.031	4	1	1	22.332	6	119	5	130460	10000
0	6	29	5.748	5.031	8	0	1	0.000	0	67	4	62955	10000
0	6	29	5.748	5.031	8	1	1	15.483	7	53	6	55261	10000
0	6	29	5.748	5.031	16	0	1	0.000	0	57	6	67451	10000
0	6	29	5.748	5.031	16	1	1	15.681	6	47	6	51940	10000
0	7	6	7.125	6.558	1	0	-1	0.000	0	0	0	0	0
0	7	6	7.125	6.558	1	1	0	0.000	0	0	0	0	0
0	7	6	7.125	6.558	2	0	-1	0.000	0	0	0	0	0
0	7	6	7.125	6.558	2	1	0	0.000	0	0	0	0	0
0	7	6	7.125	6.558	4	0	-1	0.000	0	0	0	0	0
0	7	6	7.125	6.558	4	1	0	0.000	0	0	0	0	0
0	7	6	7.125	6.558	8	0	0	0.000	0	0	0	0	0
0	7	6	7.125	6.558	8	1	1	13.343	4	3	4	2423	400
0	7	6	7.125	6.558	16	0	0	0.000	0	0	0	0	0
0	7	6	7.125	6.558	16	1	1	13.039	4	3	4	2400	400
0	8	6	2.364	2.146	1	0	-1	0.000	0	0	0	0	0
0	8	6	2.364	2.146	1	1	0	0.000	0	0	0	0	0
0	8	6	2.364	2.146	2	0	-1	0.000	0	0	0	0	0
0	8	6	2.364	2.146	2	1	1	9.995	3	7	3	9372	2000
0	8	6	2.364	2.146	4	0	1	0.000	0	5	2	4123	2000
0	8	6	2.364	2.146	4	1	1	7.689	3	6	2	4055	2000
0	8	6	2.364	2.146	8	0	1	0.000	0	4	3	3778	2000
0	8	6	2.364	2.146	8	1	1	8.318	4	4	4	3725	2000
0	8	6	2.364	2.146	16	0	1	0.000	0	4	3	3775	2000
0	8	6	2.364	2.146	16	1	1	8.271	4	5	4	3725	2000
0	9	32	22.272	18.229	1	0	-1	0.000	0	0	0	0	0
0	9	32	22.272	18.229	1	1	0	0.000	0	0	0	0	0
0	9	32	22.272	18.229	2	0	-1	0.000	0	0	0	0	0
0	9	32	22.272	18.229	2	1	0	0.000	0	0	0	0	0
0	9	32	22.272	18.229	4	0	-1	0.000	0	0	0	0	0
0	9	32	22.272	18.229	4	1	0	0.000	0	0	0	0	0
0	9	32	22.272	18.229	8	0	-1	0.000	0	0	0	0	0
0	9	32	22.272	18.229	8	1	0	0.000	0	0	0	0	0
0	9	32	22.272	18.229	16	0	-1	0.000	0	0	0	0	0
0	9	32	22.272	18.229	16	1	1	34.525	11	240	11	230537	10000
0	10	32	19.456	16.308	1	0	-1	0.000	0	0	0	0	0
0	10	32	19.456	16.308	1	1	0	0.000	0	0	0	0	0
0	10	32	19.456	16.308	2	0	-1	0.000	0	0	0	0	0
0	10	32	19.456	16.308	2	1	0	0.000	0	0	0	0	0
0	10	32	19.456	16.308	4	0	-1	0.000	0	0	0	0	0
0	10	32	19.456	16.308	4	1	0	0.000	0	0	0	0	0
0	10	32	19.456	16.308	8	0	-1	0.000	0	0	0	0	0
0	10	32	19.456	16.308	8	1	0	0.000	0	0	0	0	0
0	10	32	19.456	16.308	16	0	-1	0.000	0	0	0	0	0
0	10	32	19.456	16.308	16	1	0	0.000	0	0	0	0	0
0	11	32	11.941	9.965	1	0	-1	0.000	0	0	0	0	0
0	11	32	11.941	9.965	1	1	0	0.000	0	0	0	0	0
0	11	32	11.941	9.965	2	0	-1	0.000	0	0	0	0	0
0	11	32	11.941	9.965	2	1	0	0.000	0	0	0	0	0
0	11	32	11.941	9.965	4	0	-1	0.000	0	0	0	0	0
0	11	32	11.941	9.965	4	1	0	0.000	0	0	0	0	0
0	11	32	11.941	9.965	8	0	-1	0.000	0	0	0	0	0
0	11	32	11.941	9.965	8	1	1	29.921	9	132	8	141476	10000
0	11	32	11.941	9.965	16	0	0	0.000	0	0	0	0	0
0	11	32	11.941	9.965	16	1	1	27.407	12	103	11	115750	10000
0	12	32	14.942	13.020	1	0	-1	0.000	0	0	0	0	0
0	12	32	14.942	13.020	1	1	0	0.000	0	0	0	0	0
0	12	32	14.942	13.020	2	0	-1	0.000	0	0	0	0	0
0	12	32	14.942	13.020	2	1	0	0.000	0	0	0	0	0
0	12	32	14.942	13.020	4	0	-1	0.000	0	0	0	0	0
0	12	32	14.942	13.020	4	1	0	0.000	0	0	0	0	0
0	12	32	14.942	13.020	8	0	-1	0.000	0	0	0	0	0
0	12	32	14.942	13.020	8	1	1	39.020	11	239	10	234739	10000
0	12	32	14.942	13.020	16	0	0	0.000	0	0	0	0	0
0	12	32	14.942	13.020	16	1	1	30.089	9	133	9	150348	10000
0	13	32	15.715	13.554	1	0	-1	0.000	0	0	0	0	0
0	13	32	15.715	13.554	1	1	0	0.000	0	0	0	0	0
0	13	32	15.715	13.554	2	0	-1	0.000	0	0	0	0	0
0	13	32	15.715	13.554	2	1	0	0.000	0	0	0	0	0
0	13	32	15.715	13.554	4	0	-1	0.000	0	0	0	0	0
0	13	32	15.715	13.554	4	1	0	0.000	0	0	0	0	0
0	13	32	15.715	13.554	8	0	-1	0.000	0	0	0	0	0
0	13	32	15.715	13.554	8	1	0	0.000	0	0	0	0	0
0	13	32	15.715	13.554	16	0	0	0.000	0	0	0	0	0
0	13	32	15.715	13.554	16	1	1	28.760	9	144	9	157659	10000
0	14	32	9.161	7.990	1	0	-1	0.000	0	0	0	0	0
0	14	32	9.161	7.990	1	1	0	0.000	0	0	0	0	0
0	14	32	9.161	7.990	2	0	-1	0.000	0	0	0	0	0
0	14	32	9.161	7.990	2	1	0	0.000	0	0	0	0	0
0	14	32	9.161	7.990	4	0	-1	0.000	0	0	0	0	0
0	14	32	9.161	7.990	4	1	0	0.000	0	0	0	0	0
0	14	32	9.161	7.990	8	0	0	0.000	0	0	0	0	0
0	14	32	9.161	7.990	8	1	1	28.440	8	99	8	100078	10000
0	14	32	9.161	7.990	16	0	0	0.000	0	0	0	0	0
0	14	32	9.161	7.990	16	1	1	27.396	9	96	9	87348	10000
0	15	32	14.758	12.730	1	0	-1	0.000	0	0	0	0	0
0	15	32	14.758	12.730	1	1	0	0.000	0	0	0	0	0
0	15	32	14.758	12.730	2	0	-1	0.000	0	0	0	0	0
0	15	32	14.758	12.730	2	1	0	0.000	0	0	0	0	0
0	15	32	14.758	12.730	4	0	-1	0.000	0	0	0	0	0
0	15	32	14.758	12.730	4	1	0	0.000	0	0	0	0	0
0	15	32	14.758	12.730	8	0	-1	0.000	0	0	0	0	0
0	15	32	14.758	12.730	8	1	1	37.783	12	227	10	235704	10000
0	15	32	14.758	12.730	16	0	0	0.000	0	0	0	0	0
0	15	32	14.758	12.730	16	1	1	30.004	11	132	11	144564	10000
0	16	32	9.309	7.496	1	0	-1	0.000	0	0	0	0	0
0	16	32	9.309	7.496	1	1	0	0.000	0	0	0	0	0
0	16	32	9.309	7.496	2	0	-1	0.000	0	0	0	0	0
0	16	32	9.309	7.496	2	1	0	0.000	0	0	0	0	0
0	16	32	9.309	7.496	4	0	-1	0.000	0	0	0	0	0
0	16	32	9.309	7.496	4	1	0	0.000	0	0	0	0	0
0	16	32	9.309	7.496	8	0	1	0.000	0	154	8	169051	10000
0	16	32	9.309	7.496	8	1	1	23.157	10	88	9	92567	10000
0	16	32	9.309	7.496	16	0	1	0.000	0	106	7	122478	10000
0	16	32	9.309	7.496	16	1	1	23.549	10	73	9	79926	10000
0	17	32	3.755	3.091	1	0	-1	0.000	0	0	0	0	0
0	17	32	3.755	3.091	1	1	0	0.000	0	0	0	0	0
0	17	32	3.755	3.091	2	0	-1	0.000	0	0	0	0	0
0	17	32	3.755	3.091	2	1	1	37.685	9	118	9	169625	10000
0	17	32	3.755	3.091	4	0	1	0.000	0	82	7	68100	10000
0	17	32	3.755	3.091	4	1	1	26.762	10	56	8	61234	10000
0	17	32	3.755	3.091	8	0	1	0.000	0	49	6	45315	10000
0	17	32	3.755	3.091	8	1	1	27.063	9	38	9	36890	10000
0	17	32	3.755	3.091	16	0	1	0.000	0	44	9	49261	10000
0	17	32	3.755	3.091	16	1	1	26.060	12	34	12	33083	10000
0	18	32	2.737	2.368	1	0	-1	0.000	0	0	0	0	0
0	18	32	2.737	2.368	1	1	0	0.000	0	0	0	0	0
0	18	32	2.737	2.368	2	0	-1	0.000	0	0	0	0	0
0	18	32	2.737	2.368	2	1	1	26.445	9	79	6	86677	10000
0	18	32	2.737	2.368	4	0	1	0.000	0	54	3	35886	10000
0	18	32	2.737	2.368	4	1	1	18.221	6	42	6	36994	10000
0	18	32	2.737	2.368	8	0	1	0.000	0	34	3	28803	10000
0	18	32	2.737	2.368	8	1	1	17.258	5	31	5	26379	10000
0	18	32	2.737	2.368	16	0	1	0.000	0	33	6	32758	10000
0	18	32	2.737	2.368	16	1	1	19.826	9	27	9	24495	10000
0	19	30	18.066	15.581	1	0	-1	0.000	0	0	0	0	0
0	19	30	18.066	15.581	1	1	0	0.000	0	0	0	0	0
0	19	30	18.066	15.581	2	0	-1	0.000	0	0	0	0	0
0	19	30	18.066	15.581	2	1	0	0.000	0	0	0	0	0
0	19	30	18.066	15.581	4	0	-1	0.000	0	0	0	0	0
0	19	30	18.066	15.581	4	1	0	0.000	0	0	0	0	0
0	19	30	18.066	15.581	8	0	-1	0.000	0	0	0	0	0
0	19	30	18.066	15.581	8	1	0	0.000	0	0	0	0	0
0	19	30	18.066	15.581	16	0	0	0.000	0	0	0	0	0
0	19	30	18.066	15.581	16	1	1	30.521	8	173	7	186891	10000
0	20	30	16.968	13.522	1	0	-1	0.000	0	0	0	0	0
0	20	30	16.968	13.522	1	1	0	0.000	0	0	0	0	0
0	20	30	16.968	13.522	2	0	-1	0.000	0	0	0	0	0
0	20	30	16.968	13.522	2	1	0	0.000	0	0	0	0	0
0	20	30	16.968	13.522	4	0	-1	0.000	0	0	0	0	0
0	20	30	16.968	13.522	4	1	0	0.000	0	0	0	0	0
0	20	30	16.968	13.522	8	0	-1	0.000	0	0	0	0	0
0	20	30	16.968	13.522	8	1	0	0.000	0	0	0	0	0
0	20	30	16.968	13.522	16	0	0	0.000	0	0	0	0	0
0	20	30	16.968	13.522	16	1	1	30.850	9	31	8	32989	2000
0	21	30	13.705	11.449	1	0	-1	0.000	0	0	0	0	0
0	21	30	13.705	11.449	1	1	0	0.000	0	0	0	0	0
0	21	30	13.705	11.449	2	0	-1	0.000	0	0	0	0	0
0	21	30	13.705	11.449	2	1	0	0.000	0	0	0	0	0
0	21	30	13.705	11.449	4	0	-1	0.000	0	0	0	0	0
0	21	30	13.705	11.449	4	1	0	0.000	0	0	0	0	0
0	21	30	13.705	11.449	8	0	-1	0.000	0	0	0	0	0
0	21	30	13.705	11.449	8	1	1	32.654	8	192	7	210426	10000
0	21	30	13.705	11.449	16	0	0	0.000	0	0	0	0	0
0	21	30	13.705	11.449	16	1	1	25.838	11	120	9	133473	10000
0	22	30	13.744	10.921	1	0	-1	0.000	0	0	0	0	0
0	22	30	13.744	10.921	1	1	0	0.000	0	0	0	0	0
0	22	30	13.744	10.921	2	0	-1	0.000	0	0	0	0	0
0	22	30	13.744	10.921	2	1	0	0.000	0	0	0	0	0
0	22	30	13.744	10.921	4	0	-1	0.000	0	0	0	0	0
0	22	30	13.744	10.921	4	1	0	0.000	0	0	0	0	0
0	22	30	13.744	10.921	8	0	-1	0.000	0	0	0	0	0
0	22	30	13.744	10.921	8	1	1	28.607	7	169	7	194492	10000
0	22	30	13.744	10.921	16	0	0	0.000	0	0	0	0	0
0	22	30	13.744	10.921	16	1	1	22.588	8	114	8	128107	10000
0	23	30	2.901	2.428	1	0	-1	0.000	0	0	0	0	0
0	23	30	2.901	2.428	1	1	0	0.000	0	0	0	0	0
0	23	30	2.901	2.428	2	0	-1	0.000	0	0	0	0	0
0	23	30	2.901	2.428	2	1	1	27.878	7	84	4	97069	10000
0	23	30	2.901	2.428	4	0	1	0.000	0	54	3	39612	10000
0	23	30	2.901	2.428	4	1	1	18.606	5	51	4	41693	10000
0	23	30	2.901	2.428	8	0	1	0.000	0	41	4	30077	10000
0	23	30	2.901	2.428	8	1	1	16.114	5	33	5	28381	10000
0	23	30	2.901	2.428	16	0	1	0.000	0	40	5	33233	10000
0	23	30	2.901	2.428	16	1	1	17.144	7	29	7	26470	10000
0	24	30	14.626	12.260	1	0	-1	0.000	0	0	0	0	0
0	24	30	14.626	12.260	1	1	0	0.000	0	0	0	0	0
0	24	30	14.626	12.260	2	0	-1	0.000	0	0	0	0	0
0	24	30	14.626	12.260	2	1	0	0.000	0	0	0	0	0
0	24	30	14.626	12.260	4	0	-1	0.000	0	0	0	0	0
0	24	30	14.626	12.260	4	1	0	0.000	0	0	0	0	0
0	24	30	14.626	12.260	8	0	-1	0.000	0	0	0	0	0
0	24	30	14.626	12.260	8	1	0	0.000	0	0	0	0	0
0	24	30	14.626	12.260	16	0	0	0.000	0	0	0	0	0
0	24	30	14.626	12.260	16	1	1	26.079	8	121	8	133149	10000
0	25	30	15.963	13.315	1	0	-1	0.000	0	0	0	0	0
0	25	30	15.963	13.315	1	1	0	0.000	0	0	0	0	0
0	25	30	15.963	13.315	2	0	-1	0.000	0	0	0	0	0
0	25	30	15.963	13.315	2	1	0	0.000	0	0	0	0	0
0	25	30	15.963	13.315	4	0	-1	0.000	0	0	0	0	0
0	25	30	15.963	13.315	4	1	0	0.000	0	0	0	0	0
0	25	30	15.963	13.315	8	0	-1	0.000	0	0	0	0	0
0	25	30	15.963	13.315	8	1	0	0.000	0	0	0	0	0
0	25	30	15.963	13.315	16	0	0	0.000	0	0	0	0	0
0	25	30	15.963	13.315	16	1	1	25.797	9	147	7	164644	10000
0	26	30	15.092	13.047	1	0	-1	0.000	0	0	0	0	0
0	26	30	15.092	13.047	1	1	0	0.000	0	0	0	0	0
0	26	30	15.092	13.047	2	0	-1	0.000	0	0	0	0	0
0	26	30	15.092	13.047	2	1	0	0.000	0	0	0	0	0
0	26	30	15.092	13.047	4	0	-1	0.000	0	0	0	0	0
0	26	30	15.092	13.047	4	1	0	0.000	0	0	0	0	0
0	26	30	15.092	13.047	8	0	-1	0.000	0	0	0	0	0
0	26	30	15.092	13.047	8	1	0	0.000	0	0	0	0	0
0	26	30	15.092	13.047	16	0	0	0.000	0	0	0	0	0
0	26	30	15.092	13.047	16	1	1	24.612	10	28	10	29269	2000
0	27	30	22.145	18.880	1	0	-1	0.000	0	0	0	0	0
0	27	30	22.145	18.880	1	1	0	0.000	0	0	0	0	0
0	27	30	22.145	18.880	2	0	-1	0.000	0	0	0	0	0
0	27	30	22.145	18.880	2	1	0	0.000	0	0	0	0	0
0	27	30	22.145	18.880	4	0	-1	0.000	0	0	0	0	0
0	27	30	22.145	18.880	4	1	0	0.000	0	0	0	0	0
0	27	30	22.145	18.880	8	0	-1	0.000	0	0	0	0	0
0	27	30	22.145	18.880	8	1	0	0.000	0	0	0	0	0
0	27	30	22.145	18.880	16	0	-1	0.000	0	0	0	0	0
0	27	30	22.145	18.880	16	1	0	0.000	0	0	0	0	0
0	28	30	1.396	1.155	1	0	-1	0.000	0	0	0	0	0
0	28	30	1.396	1.155	1	1	1	24.682	8	80	6	100033	10000
0	28	30	1.396	1.155	2	0	1	0.000	0	44	3	28462	10000
0	28	30	1.396	1.155	2	1	1	19.687	6	36	4	35513	10000
0	28	30	1.396	1.155	4	0	1	0.000	0	26	3	15244	10000
0	28	30	1.396	1.155	4	1	1	17.946	6	24	4	19874	10000
0	28	30	1.396	1.155	8	0	1	0.000	0	21	3	14169	10000
0	28	30	1.396	1.155	8	1	1	17.193	5	18	5	14016	10000
0	28	30	1.396	1.155	16	0	1	0.000	0	19	5	16346	10000
0	28	30	1.396	1.155	16	1	1	19.297	8	16	8	12779	10000
0	29	26	11.890	9.996	1	0	-1	0.000	0	0	0	0	0
0	29	26	11.890	9.996	1	1	0	0.000	0	0	0	0	0
0	29	26	11.890	9.996	2	0	-1	0.000	0	0	0	0	0
0	29	26	11.890	9.996	2	1	0	0.000	0	0	0	0	0
0	29	26	11.890	9.996	4	0	-1	0.000	0	0	0	0	0
0	29	26	11.890	9.996	4	1	0	0.000	0	0	0	0	0
0	29	26	11.890	9.996	8	0	-1	0.000	0	0	0	0	0
0	29	26	11.890	9.996	8	1	1	27.591	8	26	8	27324	2000
0	29	26	11.890	9.996	16	0	0	0.000	0	0	0	0	0
0	29	26	11.890	9.996	16	1	1	25.795	10	21	10	22399	2000
0	30	26	8.898	7.356	1	0	-1	0.000	0	0	0	0	0
0	30	26	8.898	7.356	1	1	0	0.000	0	0	0	0	0
0	30	26	8.898	7.356	2	0	-1	0.000	0	0	0	0	0
0	30	26	8.898	7.356	2	1	0	0.000	0	0	0	0	0
0	30	26	8.898	7.356	4	0	-1	0.000	0	0	0	0	0
0	30	26	8.898	7.356	4	1	0	0.000	0	0	0	0	0
0	30	26	8.898	7.356	8	0	0	0.000	0	0	0	0	0
0	30	26	8.898	7.356	8	1	1	21.945	6	73	6	80943	10000
0	30	26	8.898	7.356	16	0	0	0.000	0	0	0	0	0
0	30	26	8.898	7.356	16	1	1	21.353	10	67	10	76875	10000
0	31	26	5.220	4.316	1	0	-1	0.000	0	0	0	0	0
0	31	26	5.220	4.316	1	1	0	0.000	0	0	0	0	0
0	31	26	5.220	4.316	2	0	-1	0.000	0	0	0	0	0
0	31	26	5.220	4.316	2	1	0	0.000	0	0	0	0	0
0	31	26	5.220	4.316	4	0	-1	0.000	0	0	0	0	0
0	31	26	5.220	4.316	4	1	1	22.506	5	81	5	85619	10000
0	31	26	5.220	4.316	8	0	1	0.000	0	56	4	55092	10000
0	31	26	5.220	4.316	8	1	1	20.514	5	47	5	48383	10000
0	31	26	5.220	4.316	16	0	1	0.000	0	51	6	60689	10000
0	31	26	5.220	4.316	16	1	1	21.594	8	42	8	45142	10000
0	32	26	2.977	2.289	1	0	-1	0.000	0	0	0	0	0
0	32	26	2.977	2.289	1	1	0	0.000	0	0	0	0	0
0	32	26	2.977	2.289	2	0	-1	0.000	0	0	0	0	0
0	32	26	2.977	2.289	2	1	1	25.960	5	62	4	79735	10000
0	32	26	2.977	2.289	4	0	1	0.000	0	42	4	36185	10000
0	32	26	2.977	2.289	4	1	1	20.367	5	36	4	35468	10000
0	32	26	2.977	2.289	8	0	1	0.000	0	31	4	27267	10000
0	32	26	2.977	2.289	8	1	1	22.845	6	26	6	24254	10000
0	32	26	2.977	2.289	16	0	1	0.000	0	29	5	30913	10000
0	32	26	2.977	2.289	16	1	1	23.098	8	30	8	23408	10000
0	33	26	10.564	8.503	1	0	-1	0.000	0	0	0	0	0
0	33	26	10.564	8.503	1	1	0	0.000	0	0	0	0	0
0	33	26	10.564	8.503	2	0	-1	0.000	0	0	0	0	0
0	33	26	10.564	8.503	2	1	0	0.000	0	0	0	0	0
0	33	26	10.564	8.503	4	0	-1	0.000	0	0	0	0	0
0	33	26	10.564	8.503	4	1	0	0.000	0	0	0	0	0
0	33	26	10.564	8.503	8	0	-1	0.000	0	0	0	0	0
0	33	26	10.564	8.503	8	1	1	22.828	10	94	10	108603	10000
0	33	26	10.564	8.503	16	0	0	0.000	0	0	0	0	0
0	33	26	10.564	8.503	16	1	1	22.730	8	80	9	92162	10000
0	34	26	3.285	2.755	1	0	-1	0.000	0	0	0	0	0
0	34	26	3.285	2.755	1	1	0	0.000	0	0	0	0	0
0	34	26	3.285	2.755	2	0	-1	0.000	0	0	0	0	0
0	34	26	3.285	2.755	2	1	1	31.740	13	91	6	119514	10000
0	34	26	3.285	2.755	4	0	1	0.000	0	65	4	63466	10000
0	34	26	3.285	2.755	4	1	1	24.107	7	45	7	47612	10000
0	34	26	3.285	2.755	8	0	1	0.000	0	38	5	34065	10000
0	34	26	3.285	2.755	8	1	1	22.891	6	31	5	29914	10000
0	34	26	3.285	2.755	16	0	1	0.000	0	35	8	38884	10000
0	34	26	3.285	2.755	16	1	1	23.530	8	29	8	28527	10000
0	35	26	10.281	8.837	1	0	-1	0.000	0	0	0	0	0
0	35	26	10.281	8.837	1	1	0	0.000	0	0	0	0	0
0	35	26	10.281	8.837	2	0	-1	0.000	0	0	0	0	0
0	35	26	10.281	8.837	2	1	0	0.000	0	0	0	0	0
0	35	26	10.281	8.837	4	0	-1	0.000	0	0	0	0	0
0	35	26	10.281	8.837	4	1	0	0.000	0	0	0	0	0
0	35	26	10.281	8.837	8	0	-1	0.000	0	0	0	0	0
0	35	26	10.281	8.837	8	1	1	25.006	7	98	6	112815	10000
0	35	26	10.281	8.837	16	0	0	0.000	0	0	0	0	0
0	35	26	10.281	8.837	16	1	1	24.208	9	83	9	92574	10000
0	36	26	1.468	1.195	1	0	-1	0.000	0	0	0	0	0
0	36	26	1.468	1.195	1	1	1	18.091	5	82	5	98666	10000
0	36	26	1.468	1.195	2	0	1	0.000	0	33	3	20460	10000
0	36	26	1.468	1.195	2	1	1	12.097	4	28	4	27442	10000
0	36	26	1.468	1.195	4	0	1	0.000	0	20	3	13261	10000
0	36	26	1.468	1.195	4	1	1	15.530	4	18	4	15683	10000
0	36	26	1.468	1.195	8	0	1	0.000	0	17	3	12256	10000
0	36	26	1.468	1.195	8	1	1	14.893	5	16	4	12217	10000
0	36	26	1.468	1.195	16	0	1	0.000	0	16	6	13792	10000
0	36	26	1.468	1.195	16	1	1	15.161	6	16	6	11785	10000
1	37	34	23.493	19.938	1	0	-1	0.000	0	0	0	0	0
1	37	34	23.493	19.938	1	1	0	0.000	0	0	0	0	0
1	37	34	23.493	19.938	2	0	-1	0.000	0	0	0	0	0
1	37	34	23.493	19.938	2	1	0	0.000	0	0	0	0	0
1	37	34	23.493	19.938	4	0	-1	0.000	0	0	0	0	0
1	37	34	23.493	19.938	4	1	0	0.000	0	0	0	0	0
1	37	34	23.493	19.938	8	0	-1	0.000	0	0	0	0	0
1	37	34	23.493	19.938	8	1	0	0.000	0	0	0	0	0
1	37	34	23.493	19.938	16	0	-1	0.000	0	0	0	0	0
1	37	34	23.493	19.938	16	1	0	0.000	0	0	0	0	0
1	38	34	2.452	2.086	1	0	-1	0.000	0	0	0	0	0
1	38	34	2.452	2.086	1	1	0	0.000	0	0	0	0	0
1	38	34	2.452	2.086	2	0	-1	0.000	0	0	0	0	0
1	38	34	2.452	2.086	2	1	1	25.556	7	81	7	78669	10000
1	38	34	2.452	2.086	4	0	1	0.000	0	54	5	30820	10000
1	38	34	2.452	2.086	4	1	1	20.039	8	45	8	39090	10000
1	38	34	2.452	2.086	8	0	1	0.000	0	38	4	28091	10000
1	38	34	2.452	2.086	8	1	1	19.450	7	32	7	26178	10000
1	38	34	2.452	2.086	16	0	1	0.000	0	40	7	34498	10000
1	38	34	2.452	2.086	16	1	1	19.694	8	30	8	24104	10000
1	39	34	6.086	5.145	1	0	-1	0.000	0	0	0	0	0
1	39	34	6.086	5.145	1	1	0	0.000	0	0	0	0	0
1	39	34	6.086	5.145	2	0	-1	0.000	0	0	0	0	0
1	39	34	6.086	5.145	2	1	0	0.000	0	0	0	0	0
1	39	34	6.086	5.145	4	0	-1	0.000	0	0	0	0	0
1	39	34	6.086	5.145	4	1	1	25.035	5	139	5	137517	10000
1	39	34	6.086	5.145	8	0	1	0.000	0	88	6	76812	10000
1	39	34	6.086	5.145	8	1	1	18.797	7	68	7	63545	10000
