1P,2P
0.652978,0.753879
0.282658,0.405018
0.303254,0.412113
0.707226,0.786097
0.451077,0.524924
0.424429,0.631079
0.454911,0.676409
0.692247,0.782568
0.793460,0.855845
0.549637,0.692003
0.600702,0.721566
0.627362,0.794495
0.318999,0.432074
0.509759,0.614512
0.660422,0.760905
0.592405,0.697875
0.717432,0.800199
0.500815,0.603393
0.544684,0.652423
0.522220,0.633350
0.498225,0.602480
0.628825,0.724270
0.541580,0.688478
0.529841,0.640626
0.574214,0.681377
0.348526,0.446433
0.563204,0.772586
0.492576,0.696196
0.516088,0.617922
0.774667,0.835951
0.507104,0.616473
0.663699,0.759157
0.515730,0.604103
0.931315,0.952248
0.341501,0.447776
0.386930,0.493426
0.436414,0.539856
0.470331,0.568203
0.406116,0.554147
0.603307,0.719430
0.844913,0.897645
0.152610,0.227958
0.828082,0.893967
0.489700,0.592849
0.713438,0.797028
0.634521,0.737825
0.874295,0.924611
0.318681,0.453406
0.450839,0.589767
0.757443,0.828108
0.633520,0.709915
0.720505,0.820286
0.658718,0.755744
0.805164,0.876823
0.840092,0.902285
0.743583,0.887244
0.665270,0.775943
0.700191,0.800024
0.787690,0.869234
0.796151,0.868676
0.714586,0.808758
0.875680,0.972204
0.685584,0.772509
0.572632,0.626406
0.881947,0.939129
0.626614,0.684146
0.763148,0.860582
0.380486,0.429597
0.460383,0.582008
0.663930,0.769207
0.278243,0.508033
0.553904,0.684282
0.699713,0.794700
0.718412,0.798675
0.571440,0.715353
0.542450,0.650981
0.675196,0.792691
0.643790,0.741422
0.622969,0.737128
0.500765,0.595323
0.341268,0.429929
0.499172,0.676126
0.716254,0.777884
0.571086,0.764110
0.414914,0.582722
0.527968,0.648024
0.313087,0.466118
0.469231,0.583399
0.556584,0.650735
0.276119,0.350617
0.403867,0.589045
0.618282,0.766429
0.544901,0.654684
0.457699,0.609717
0.367187,0.445108
0.312920,0.414370
0.558892,0.678608
0.828203,0.877044
0.568507,0.687819
0.496398,0.708086
0.458991,0.549981
0.692498,0.759701
0.429022,0.626041
0.808724,0.851515
0.291073,0.493924
0.642276,0.752450
0.407361,0.558808
0.590196,0.699264
0.476191,0.669807
0.794478,0.843025
0.711678,0.771984
0.560297,0.660979
0.516412,0.639350
0.619410,0.717766
0.591376,0.794819
0.788305,0.841877
0.334572,0.513384
0.299092,0.481837
0.563654,0.742792
0.301500,0.413226
0.433510,0.648817
0.527563,0.629793
0.414949,0.565010
0.556500,0.619037
0.610738,0.741642
0.375054,0.521246
0.386718,0.507988
0.324400,0.586371
0.470141,0.612964
0.507093,0.627340
0.216959,0.269204
0.484753,0.608534
0.571611,0.684422
0.477993,0.601886
0.430205,0.548496
0.270766,0.336314
0.852973,0.893126
0.462327,0.557399
0.687076,0.775263
0.738821,0.817534
0.164767,0.217099
0.603015,0.752846
0.182853,0.269353
0.697127,0.805390
0.715909,0.798595
0.864156,0.914396
0.708932,0.814259
0.525629,0.608552
0.355969,0.526450
0.465246,0.558736
0.537919,0.647445
0.611853,0.699716
0.689635,0.774665
0.829330,0.890359
0.458781,0.582193
0.835777,0.894499
0.846110,0.914085
0.945628,0.965808
0.419705,0.515184
0.381534,0.508395
0.369811,0.439832
0.254332,0.347481
0.428336,0.555710
0.468994,0.580361
0.379288,0.483947
0.455005,0.566465
0.473088,0.616555
0.442796,0.559485
0.489503,0.603759
0.272719,0.343550
0.234310,0.334965
0.276260,0.380295
0.316448,0.433556
0.277376,0.389827
0.303170,0.431284
0.256734,0.562562
0.477287,0.701092
0.217278,0.319023
0.459614,0.568615
0.260134,0.333052
0.225548,0.293389
0.240634,0.287862
0.633033,0.769950
0.331065,0.440123
0.376439,0.465721
0.389901,0.512400
0.374838,0.560369
0.257251,0.493721
0.244428,0.357471
0.416463,0.546967
0.407550,0.502370
0.338357,0.538651
0.243584,0.370622
0.156543,0.215499
0.467631,0.648925
0.233428,0.319042
0.474591,0.556697
0.820695,0.878326
0.592098,0.796148
0.861649,0.903336
0.771843,0.826196
0.619426,0.840450
0.509643,0.678176
0.566527,0.723150
0.250202,0.315746
0.446847,0.598554
0.689525,0.759749
0.413036,0.558516
0.650906,0.792250
0.761512,0.846137
0.780036,0.880287
0.547597,0.657016
0.588919,0.695078
0.815692,0.888442
0.392537,0.503456
0.324315,0.445041
0.661454,0.762293
0.355741,0.455445
0.737903,0.832165
0.712649,0.797038
0.779765,0.858968
0.773689,0.855342
0.627231,0.750918
0.441758,0.503700
0.585365,0.697894
0.642276,0.768263
0.688101,0.795118
0.739044,0.798379
0.342632,0.425351
0.790480,0.859745
0.840401,0.901810
0.712809,0.808702
0.324776,0.388761
0.405504,0.486924
0.707215,0.799850
0.410988,0.505634
0.735639,0.825380
0.634424,0.735692
0.787858,0.866822
0.809046,0.880132
0.786263,0.876895
0.663998,0.756403
0.878133,0.940210
0.826640,0.892809
0.335669,0.413133
0.768524,0.877992
0.657026,0.760459
0.662388,0.747345
0.763288,0.847471
0.421124,0.488319
0.817422,0.883062
0.551992,0.670362
0.679096,0.782230
0.454985,0.537142
0.747442,0.820058
0.759336,0.842025
0.774192,0.849948
0.600744,0.719859
0.657976,0.759516
0.531163,0.605200
0.686047,0.793309
0.856779,0.912482
0.296041,0.393722
0.574920,0.692088
0.637238,0.779594
0.633395,0.751738
0.620606,0.712631
0.324652,0.515486
0.684019,0.825821
0.782603,0.882081
0.809723,0.887946
0.580693,0.682535
0.786316,0.871672
0.446654,0.630234
0.760948,0.881318
0.599750,0.802626
0.626808,0.737385
0.663074,0.736707
0.683664,0.783176
0.523867,0.616271
0.655724,0.763985
0.742228,0.858943
0.405874,0.527078
0.578781,0.744855
0.715514,0.812777
0.606364,0.691616
0.340999,0.450960
0.620083,0.696083
0.607064,0.805701
0.260491,0.392899
0.568272,0.756002
0.698086,0.772422
0.488863,0.593765
0.310122,0.443987
0.245110,0.324454
0.559402,0.655260
0.329381,0.420646
0.570389,0.671112
0.443689,0.580313
0.620109,0.692831
0.633374,0.717950
0.454917,0.528937
0.556800,0.641848
0.598726,0.679679
0.417328,0.514021
0.731618,0.811921
0.673310,0.758377
0.570244,0.630618
0.286873,0.374690
0.344151,0.440882
0.521615,0.600962
0.154074,0.305221
0.404075,0.568912
0.416932,0.608119
0.462258,0.544284
0.324139,0.453083
0.344135,0.477991
0.387817,0.521339
0.557342,0.687920
0.491766,0.626579
0.495477,0.676895
0.199598,0.391153
0.614141,0.702303
0.431728,0.595545
0.263273,0.411858
0.449762,0.578692
0.585671,0.703382
0.496296,0.603076
0.590080,0.696539
0.546037,0.634043
0.467386,0.582721
0.650226,0.732429
0.659209,0.757300
0.801504,0.870647
0.432746,0.536768
0.562308,0.670431
0.538671,0.631576
0.746117,0.826732
0.557769,0.644744
0.924766,0.956942
0.665368,0.766288
0.646509,0.738652
0.730581,0.816708
0.866377,0.913986
0.414681,0.515170
0.523672,0.613151
0.480480,0.561360
0.387330,0.500833
0.594937,0.665532
0.444900,0.530740
0.609376,0.733951
0.555856,0.654855
0.799617,0.975360
0.311101,0.418140
0.492906,0.574165
0.626585,0.678994
0.550022,0.649073
0.619970,0.702956
0.720507,0.782120
0.857700,0.903993
0.481085,0.572026
0.512033,0.707053
0.422728,0.503742
0.437606,0.551813
0.597572,0.728418
0.719804,0.857656
0.263125,0.381496
0.524732,0.687479
0.663514,0.763652
0.563003,0.681263
0.441686,0.555531
0.464553,0.566426
0.546510,0.657368
0.689578,0.781717
0.745417,0.862594
0.570756,0.668715
0.453217,0.682934
0.648266,0.761968
0.437318,0.552881
0.725172,0.809940
0.637765,0.717975
0.528062,0.703412
0.731395,0.808039
0.608251,0.757929
0.451437,0.647724
0.586674,0.706485
0.736926,0.820413
0.430318,0.597260
0.669342,0.758945
0.497130,0.666436
0.474055,0.561512
0.763481,0.844616
0.516197,0.617097
0.790393,0.838207
0.725028,0.904029
0.382910,0.574118
0.652456,0.806160
0.682278,0.819167
0.782813,0.850913
0.851174,0.910090
0.694460,0.801893
0.621962,0.772476
0.685394,0.779758
0.890164,0.929687
0.836719,0.885745
0.632172,0.773256
0.754409,0.823317
0.697139,0.814780
0.676685,0.772228
0.611991,0.716865
0.700766,0.792344
0.755505,0.844554
0.583353,0.666924
0.754045,0.838755
0.426900,0.570295
0.599952,0.713624
0.777490,0.855692
0.626134,0.783456
0.730328,0.812445
0.698085,0.783339
0.476481,0.592733
0.672522,0.781264
0.520386,0.645574
0.788274,0.887171
0.722284,0.812860
0.737132,0.812074
0.659096,0.766916
0.667513,0.769022
0.704529,0.802319
0.519603,0.610804
0.377142,0.498041
0.472978,0.649612
0.411054,0.525757
0.326583,0.445061
0.551885,0.641317
0.489930,0.593518
0.474637,0.581395
0.366787,0.494577
0.350054,0.476423
0.334424,0.484637
0.299458,0.472898
0.250237,0.397941
0.392997,0.523845
0.259184,0.351093
0.362946,0.473564
0.358195,0.561654
0.377384,0.527731
0.444763,0.538998
0.335557,0.515201
0.310466,0.475074
0.421296,0.526182
0.465598,0.581147
0.426767,0.527351
0.264008,0.427267
0.305729,0.435397
0.421571,0.521401
0.359871,0.486852
0.374211,0.479005
0.408427,0.626652
0.489975,0.596724
0.329853,0.435504
0.272052,0.454980
0.320660,0.580198
0.304529,0.418834
0.315692,0.460134
0.345714,0.501890
0.338224,0.597631
0.297721,0.492317
0.350043,0.575642
0.428164,0.624177
0.320667,0.424519
0.295271,0.428832
0.323312,0.441947
0.440371,0.549588
0.428105,0.495434
0.427950,0.536232
0.349589,0.550085
0.285422,0.466233
0.368132,0.465978
0.419097,0.532868
0.471622,0.584293
0.426051,0.689670
0.402214,0.526423
0.245784,0.351615
0.722618,0.801299
0.317630,0.382688
0.437413,0.771866
0.504644,0.608676
0.221217,0.428340
0.301129,0.426408
0.560879,0.658528
0.219679,0.412218
0.213228,0.441547
0.395926,0.541692
0.473012,0.603059
0.200976,0.278113
0.540243,0.654853
0.340689,0.465088
0.451974,0.558746
0.692051,0.762094
0.796990,0.863018
0.723309,0.825479
0.259333,0.298398
0.623286,0.728933
0.599801,0.737047
0.444607,0.537171
0.478086,0.599013
0.591089,0.717844
0.265062,0.392239
0.375862,0.593726
0.416468,0.500424
0.215501,0.313191
0.395295,0.620534
0.694058,0.815235
0.500565,0.632797
0.385318,0.486141
0.485843,0.691390
0.518111,0.720176
0.767720,0.854351
0.591766,0.737436
0.636355,0.717631
0.758151,0.841798
0.717645,0.802873
0.883854,0.925869
0.622843,0.743124
0.461915,0.650484
0.573402,0.685400
0.587108,0.731678
0.549600,0.642805
0.739497,0.885836
0.432441,0.564073
0.534613,0.652206
0.646665,0.743623
0.627479,0.730028
0.518969,0.645435
0.793529,0.835558
0.886664,0.931480
0.924038,0.945860
0.518337,0.689656
0.695307,0.805727
0.794548,0.855186
0.792123,0.864947
0.537469,0.704678
0.827002,0.910233
0.792405,0.843914
0.677187,0.765170
0.676819,0.731392
0.720771,0.819883
0.689547,0.794569
0.616585,0.723931
0.714890,0.865806
0.532507,0.689181
0.802330,0.875409
0.446974,0.557875
0.717251,0.845610
0.777853,0.875113
0.633722,0.807740
0.432384,0.677448
0.685036,0.775148
0.711388,0.772358
0.327746,0.404777
0.878889,0.922720
0.562512,0.680847
0.707576,0.808423
0.799182,0.862766
0.609310,0.715287
0.481846,0.593062
0.754458,0.840516
0.820577,0.883306
0.614604,0.729376
0.686831,0.782613
0.687902,0.779925
0.746738,0.909046
0.872947,0.935093
0.885618,0.918275
0.714814,0.851978
0.561651,0.645303
0.552959,0.571943
0.555025,0.707840
0.765989,0.880767
0.746414,0.844329
0.779176,0.882484
0.729057,0.819755
0.585322,0.669248
0.680126,0.794112
0.779332,0.852080
0.978190,0.986994
0.875987,0.964745
0.585179,0.733020
0.792104,0.867199
0.332259,0.393558
0.732214,0.820881
0.732778,0.826766
0.520594,0.625507
0.866366,0.920287
0.475560,0.627564
0.614292,0.723810
0.519114,0.691678
0.399840,0.567329
0.249855,0.349677
0.365067,0.477920
0.505987,0.616907
0.401547,0.529058
0.397965,0.493017
0.496437,0.609328
0.619316,0.710617
0.330967,0.443785
0.433153,0.582902
0.531451,0.684902
0.554673,0.729128
0.362091,0.479918
0.446799,0.598440
0.390588,0.514370
0.483501,0.625264
0.324783,0.508209
0.453829,0.606270
0.460000,0.629543
0.277481,0.500437
0.576971,0.707773
0.501379,0.619547
0.371247,0.487836
0.460302,0.572872
0.426717,0.562630
0.612050,0.755320
0.436451,0.553838
0.384284,0.528534
0.277338,0.423992
0.742016,0.807561
0.582222,0.649885
0.402431,0.520712
0.274303,0.419256
0.431153,0.584989
0.409513,0.554250
0.589644,0.718337
0.622941,0.804750
0.369349,0.491986
0.616280,0.838859
0.547337,0.762741
0.596223,0.696011
0.685695,0.764107
0.516712,0.618797
0.551443,0.634245
0.500923,0.678857
0.601526,0.712279
0.621776,0.733781
0.535099,0.627056
0.693273,0.762591
0.554060,0.642651
0.387759,0.464301
0.346509,0.554960
0.558344,0.661572
0.472062,0.586420
0.488459,0.697132
0.635324,0.745499
0.485130,0.668048
0.666314,0.790061
0.451503,0.789103
0.663203,0.801659
0.702536,0.835207
0.361848,0.438079
0.326429,0.429514
0.392648,0.499750
0.483180,0.587010
0.467962,0.601748
0.744970,0.871459
0.791776,0.860503
0.471727,0.704873
0.485007,0.668659
0.631859,0.869127
0.336500,0.469682
0.364195,0.532504
0.621739,0.775020
0.532057,0.785487
0.590675,0.762859
0.483656,0.561067
0.623586,0.686554
0.378766,0.487080
0.527302,0.627776
0.727630,0.866397
0.655511,0.748274
0.602133,0.747969
0.574898,0.790026
0.396136,0.502301
0.459088,0.601649
0.530721,0.616795
0.390187,0.601908
0.359482,0.580258
0.377978,0.481257
0.382753,0.495115
0.828984,0.890679
0.750967,0.846154
0.588276,0.691112
0.681316,0.764544
0.652897,0.768079
0.650899,0.723923
0.716400,0.789653
0.389570,0.487933
0.702360,0.863424
0.866766,0.914039
0.627273,0.747749
0.604116,0.702268
0.797013,0.873407
0.695894,0.781189
0.699537,0.778841
0.842602,0.888426
0.690565,0.756327
0.765939,0.844511
0.953488,0.981509
0.880853,0.926893
0.801557,0.867644
0.753784,0.823531
0.834056,0.874959
0.682024,0.802496
0.621065,0.729966
0.655575,0.765024
0.886276,0.931728
0.451953,0.605580
0.293382,0.372726
0.587093,0.701523
0.629489,0.751282
0.364430,0.461491
0.244127,0.599060
0.493428,0.793775
0.414428,0.535647
0.582456,0.679046
0.505698,0.613375
0.485480,0.606351
0.503356,0.625611
0.614303,0.714062
0.323358,0.564468
0.578888,0.744387
0.591342,0.707460
0.516118,0.710336
0.291061,0.437532
0.522052,0.635237
0.622616,0.702765
0.628911,0.755186
0.359927,0.459104
0.557044,0.616334
0.419217,0.574188
0.337824,0.438148
0.555822,0.708922
0.269196,0.396281
0.569159,0.678020
0.485738,0.606823
0.733615,0.784249
0.599516,0.698020
0.780660,0.855945
0.449692,0.554678
0.392218,0.476485
0.717188,0.783860
0.873119,0.913665
0.792569,0.858972
0.681928,0.778365
0.758423,0.827349
0.270073,0.336334
0.819419,0.879125
0.334227,0.404727
0.575275,0.689917
0.189371,0.251440
0.580970,0.705427
0.574293,0.703260
0.779973,0.853088
0.553394,0.629108
0.611314,0.715665
0.740409,0.825814
0.439349,0.571232
0.635676,0.730143
0.806001,0.867033
0.200593,0.253148
0.498905,0.619793
0.550351,0.642409
0.548916,0.676981
0.700951,0.797646
0.680366,0.770438
0.630864,0.742757
0.366558,0.424258
0.884925,0.925963
0.536746,0.635942
0.500131,0.599647
0.434329,0.502428
0.870048,0.912543
0.566547,0.677824
0.679422,0.797742
0.778000,0.844901
0.815938,0.886593
0.830410,0.895672
0.591377,0.684286
0.808371,0.864735
0.540287,0.621152
0.667488,0.821943
0.783480,0.863404
0.418100,0.621711
0.513004,0.646684
0.826789,0.875271
0.714950,0.793360
0.752802,0.842421
0.743381,0.788942
0.483061,0.665894
0.595938,0.720509
0.545100,0.701500
0.798801,0.830706
0.766845,0.838609
0.732758,0.814443
0.758387,0.841994
0.820991,0.890307
0.518434,0.667021
0.700722,0.791494
0.275711,0.328262
0.541360,0.760647
0.264769,0.353728
0.710336,0.863476
0.757375,0.833455
0.285010,0.456611
0.292747,0.452011
0.090510,0.115365
0.275151,0.380637
0.366048,0.482770
0.685113,0.750218
0.649397,0.723310
0.465049,0.707046
0.241386,0.385079
0.454366,0.518893
0.644321,0.682698
0.385023,0.470977
0.421944,0.507759
0.300620,0.393091
0.463581,0.575999
0.444996,0.526797
0.115967,0.268387
0.412084,0.484269
0.206629,0.268497
0.374188,0.469989
0.630871,0.838795
0.717759,0.810457
0.561064,0.824736
0.575360,0.691114
0.260966,0.367982
0.504156,0.577174
0.505652,0.651218
0.545664,0.675954
0.295246,0.454819
0.384306,0.540378
0.697030,0.801987
0.544077,0.711516
0.590066,0.898900
0.540313,0.793974
0.468867,0.631089
0.529081,0.642630
0.837298,0.879068
0.670624,0.897548
0.593222,0.715672
0.482855,0.616754
0.908310,0.935564
0.500137,0.647175
0.529208,0.766525
0.801170,0.859462
0.459645,0.568982
0.665919,0.761234
0.483764,0.562010
0.498732,0.768521
0.754673,0.846112
0.643492,0.731621
0.473845,0.574244
0.803317,0.866688
0.508636,0.633336
0.796584,0.904537
0.596582,0.683097
0.385956,0.540911
0.817310,0.899433
0.797210,0.867769
0.780231,0.855351
0.739137,0.844545
0.824916,0.864411
0.755637,0.829241
0.836805,0.913942
0.312465,0.492898
0.741532,0.827932
0.656701,0.787873
0.688673,0.781011
0.606820,0.691466
0.780026,0.896572
0.846895,0.902358
0.779205,0.888260
0.743819,0.827092
0.460699,0.575230
0.480965,0.585645
0.767777,0.847186
0.812215,0.893066
0.685500,0.764727
0.450055,0.576608
0.519610,0.599092
0.718649,0.777519
0.788145,0.866720
0.773690,0.897110
0.775323,0.849454
0.685254,0.848166
0.681985,0.779822
0.314459,0.376931
0.191784,0.427690
0.414065,0.691269
0.425159,0.688714
0.641984,0.817910
0.623220,0.837623
0.618907,0.740927
0.583130,0.705944
0.565157,0.678899
0.319774,0.410354
0.455445,0.606700
0.488002,0.701194
0.405334,0.495528
0.512861,0.600888
0.415999,0.544858
0.638060,0.735869
0.445805,0.530298
0.624087,0.774985
0.783402,0.849266
0.576190,0.673844
0.441368,0.642238
0.555954,0.661066
0.395126,0.687643
0.489016,0.677457
0.392515,0.456825
0.481963,0.588093
0.691959,0.775932
0.542430,0.639468
0.666925,0.745356
0.590017,0.734622
0.579636,0.736457
