1P,2P
0.839750,0.889285
0.784295,0.921664
0.544557,0.784145
0.670632,0.806374
0.700229,0.860152
0.854262,0.899364
0.732392,0.867606
0.611577,0.767913
0.784983,0.857321
0.757549,0.862162
0.767928,0.845834
0.836202,0.879410
0.759295,0.883976
0.788707,0.897393
0.761384,0.840882
0.813611,0.927591
0.608151,0.835406
0.831348,0.880479
0.771580,0.841831
0.807836,0.899367
0.722479,0.803615
0.711362,0.804993
0.899768,0.942344
0.938954,0.959847
0.894168,0.945891
0.931030,0.966227
0.872567,0.934316
0.814365,0.890278
0.920620,0.955927
0.934328,0.969130
0.902983,0.937864
0.948980,0.970514
0.945420,0.967935
0.823403,0.932664
0.766257,0.820981
0.690246,0.797276
0.828216,0.900318
0.850088,0.936255
0.906310,0.988276
0.841665,0.896984
0.902652,0.961832
0.887606,0.933553
0.880481,0.948089
0.853826,0.906328
0.767797,0.844771
0.924999,0.964086
0.854473,0.910095
0.875608,0.923437
0.899840,0.945571
0.884154,0.926824
0.850486,0.945332
0.846682,0.924364
0.885934,0.955814
0.907563,0.939619
0.830426,0.903026
0.847007,0.915567
0.891549,0.935508
0.878021,0.917533
0.927770,0.961858
0.874184,0.921224
0.844135,0.901741
0.906662,0.943822
0.811608,0.882846
0.758219,0.875559
0.786576,0.898737
0.814323,0.872450
0.771330,0.847007
0.759351,0.841348
0.729056,0.844641
0.940328,0.969967
0.907100,0.938017
0.898580,0.940107
0.813415,0.902460
0.862029,0.914063
0.901513,0.939395
0.870609,0.921347
0.877110,0.933971
0.947694,0.970046
0.918374,0.947450
0.795468,0.865134
0.722425,0.810196
0.941347,0.964866
0.816410,0.886143
0.834932,0.917741
0.871338,0.922007
0.870694,0.920929
0.691169,0.761477
0.741504,0.861622
0.836753,0.916359
0.845078,0.905837
0.820703,0.877276
0.665576,0.742190
0.711124,0.839433
0.844439,0.898877
0.911405,0.942255
0.785107,0.849379
0.769613,0.901802
0.922562,0.955216
0.830440,0.892844
0.841522,0.909350
0.871517,0.918399
0.822459,0.900226
0.813675,0.846278
0.872145,0.933781
0.854361,0.907108
0.890423,0.935875
0.719785,0.804577
0.939016,0.965669
0.740812,0.825067
0.739792,0.798501
0.788843,0.858568
0.960689,0.975553
0.906037,0.943552
0.857450,0.906795
0.837160,0.892896
0.797637,0.870704
0.835482,0.896354
0.925265,0.961674
0.845077,0.896461
0.954581,0.969765
0.649424,0.756123
0.825317,0.899732
0.693083,0.785753
0.843964,0.902178
0.784826,0.890514
0.835605,0.899349
0.817952,0.888654
0.881722,0.911341
0.808698,0.858977
0.930322,0.951749
0.855773,0.910116
0.870327,0.934816
0.894345,0.936473
0.826491,0.891809
0.789682,0.835290
0.964956,0.980722
0.828154,0.889574
0.844271,0.901865
0.886945,0.923399
0.749394,0.835539
0.820216,0.894617
0.606403,0.727273
0.739652,0.818135
0.863200,0.932839
0.841479,0.885746
0.835133,0.899394
0.853824,0.926674
0.907407,0.938709
0.934911,0.960558
0.773326,0.851955
0.805768,0.877809
0.654546,0.745572
0.765322,0.846174
0.937513,0.967772
0.799893,0.852840
0.920980,0.951442
0.715331,0.759832
0.841229,0.904011
0.574036,0.688510
0.759855,0.804477
0.562985,0.670223
0.650093,0.734237
0.872203,0.929931
0.615395,0.691155
0.632660,0.690583
0.871141,0.911579
0.803048,0.888336
0.858202,0.950437
0.865071,0.924851
0.888629,0.928755
0.925908,0.967089
0.900845,0.947440
0.882802,0.955939
0.778857,0.837221
0.887547,0.936891
0.919893,0.950355
0.903937,0.947863
0.751809,0.840715
0.712049,0.813345
0.904759,0.943658
0.814984,0.915964
0.685820,0.830144
0.889757,0.930599
0.852410,0.938352
0.907912,0.972494
0.828892,0.884475
0.835151,0.892554
0.773193,0.851784
0.871463,0.918251
0.699485,0.834433
0.757857,0.840058
0.872197,0.970392
0.844660,0.903761
0.814917,0.907924
0.804976,0.884231
0.785296,0.909896
0.824468,0.895152
0.894843,0.934473
0.828606,0.892906
0.885980,0.962643
0.971427,0.982351
0.852973,0.900618
0.825207,0.898549
0.697644,0.796695
0.610583,0.725038
0.929585,0.961209
0.474196,0.592791
0.705695,0.799604
0.672383,0.776794
0.764593,0.814100
0.880112,0.935612
0.863418,0.919487
0.595410,0.704630
0.879435,0.945099
0.742954,0.808635
0.660926,0.766720
0.770180,0.850436
0.569823,0.681985
0.635030,0.759910
0.775126,0.838516
0.858777,0.914782
0.890248,0.927637
0.840722,0.902461
0.780240,0.837257
0.919020,0.950842
0.700052,0.792879
0.847830,0.914493
0.790960,0.864025
0.761249,0.840613
0.905509,0.940346
0.924374,0.961677
0.683467,0.784067
0.940392,0.965033
0.706693,0.800143
0.922416,0.954783
0.926329,0.962480
0.646606,0.765026
0.687978,0.788152
0.749105,0.801097
0.940577,0.973187
0.798737,0.851653
0.813496,0.881958
0.914798,0.945326
0.564077,0.689488
0.838560,0.916538
0.915665,0.947893
0.789502,0.882475
0.939621,0.988914
0.905244,0.942987
0.770817,0.853532
0.926550,0.960048
0.790596,0.876005
0.862342,0.912198
0.873996,0.926282
0.855079,0.917578
0.926178,0.967983
0.896372,0.933860
0.943955,0.972018
0.861291,0.917093
0.835964,0.899898
0.867588,0.913954
0.861534,0.914073
0.941079,0.970316
0.761877,0.814187
0.953788,0.974101
0.866202,0.916224
0.873179,0.923236
0.938915,0.973593
0.802150,0.870586
0.877483,0.938377
0.864770,0.922254
0.828715,0.894376
0.794918,0.845712
0.637983,0.814428
0.941798,0.971218
0.927455,0.966345
0.804018,0.868927
0.893801,0.936029
0.931158,0.960306
0.595732,0.740494
0.962235,0.977137
0.836059,0.907499
0.888334,0.939893
0.821901,0.905933
0.958218,0.977797
0.944239,0.966688
0.889399,0.947473
0.944944,0.969789
0.900977,0.939120
0.953458,0.973363
0.941228,0.965806
0.911572,0.945602
0.885234,0.930822
0.928993,0.968127
0.826873,0.893653
0.910532,0.947160
0.867473,0.926425
0.864233,0.916090
0.943290,0.982064
0.910930,0.957328
0.849625,0.891621
0.719151,0.822857
0.788727,0.862794
0.818313,0.881224
0.918317,0.948472
0.899452,0.938710
0.849856,0.914078
0.946432,0.971984
0.847847,0.895296
0.956750,0.980356
0.880434,0.927696
0.843365,0.904421
0.835805,0.872157
0.744747,0.818529
0.866892,0.915683
0.836901,0.886562
0.920846,0.950849
0.917956,0.957476
0.960072,0.976878
0.839404,0.899505
0.808775,0.889192
0.789508,0.861206
0.853406,0.907323
0.831374,0.895451
0.604165,0.692645
0.706324,0.783314
0.830581,0.898905
0.746528,0.843725
0.741561,0.841737
0.765654,0.842020
0.781095,0.861929
0.883863,0.927484
0.617635,0.745143
0.892955,0.935470
0.837275,0.899734
0.746197,0.840976
0.836844,0.883747
0.619466,0.712375
0.898741,0.934739
0.806902,0.880615
0.852439,0.899970
0.765435,0.845528
0.673944,0.726365
0.880063,0.925449
0.936684,0.964238
0.664258,0.791038
0.676941,0.797055
0.805707,0.877080
0.866208,0.918741
0.878648,0.921234
0.670862,0.722541
0.719216,0.807398
0.744917,0.835988
0.734652,0.825131
0.682345,0.777535
0.850986,0.908331
0.741533,0.831592
0.542432,0.643471
0.898981,0.937174
0.825047,0.892066
0.790679,0.859807
0.847342,0.909801
0.837931,0.881636
0.853700,0.910566
0.893688,0.931594
0.773400,0.847483
0.920156,0.953840
0.929433,0.959238
0.922342,0.957731
0.842290,0.904152
0.838798,0.914671
0.913074,0.970005
0.900664,0.941649
0.930296,0.954916
0.883078,0.938636
0.805287,0.865981
0.816153,0.891303
0.902639,0.942425
0.882777,0.928855
0.843283,0.906255
0.916604,0.951026
0.917545,0.944607
0.897367,0.956314
0.962688,0.977741
0.797508,0.870911
0.814561,0.883245
0.713180,0.730713
0.920866,0.960122
0.936019,0.949096
0.858534,0.910099
0.954328,0.969440
0.935438,0.953274
0.850771,0.858196
1.000000,1.000000
0.869646,0.924326
0.970172,0.983473
0.976647,0.986252
0.796427,0.863498
0.698388,0.791829
0.858359,0.913663
0.765078,0.823374
0.837610,0.885447
0.762288,0.842512
0.990773,0.995108
0.864644,0.915718
0.959687,0.976375
0.950826,0.970319
0.977733,0.987984
0.935870,0.962079
0.967182,0.980833
0.893294,0.914282
0.916016,0.950117
0.960362,0.977741
0.964318,0.978633
0.879005,0.923025
0.898032,0.925401
0.897589,0.917590
0.978001,0.982439
0.981223,0.987018
0.840023,0.904394
0.915255,0.941195
0.886901,0.924562
0.944690,0.968801
0.995043,0.997409
0.663780,0.819200
0.870673,0.910870
0.830570,0.900502
0.954065,0.971214
0.878789,0.934706
0.800233,0.864386
0.826247,0.917544
0.896208,0.939201
0.881533,0.910726
0.894602,0.953926
0.819570,0.877064
0.581425,0.729273
0.881145,0.926174
0.899669,0.940725
0.816173,0.860347
0.962780,0.983346
0.839002,0.881229
0.844508,0.924508
0.957873,0.981674
0.928333,0.953361
0.731051,0.828042
0.854955,0.910279
0.882913,0.932842
0.847995,0.899544
0.870739,0.918000
0.820492,0.887356
0.939181,0.958932
0.727474,0.809479
0.946875,0.970042
0.942692,0.975398
0.848521,0.902220
0.795011,0.898483
0.868436,0.906079
0.973478,0.985012
0.769658,0.869312
0.942761,0.968259
0.870201,0.918188
0.767058,0.864905
0.980717,0.989425
0.833394,0.919630
0.863420,0.911876
0.937146,0.963389
0.745945,0.844891
0.763934,0.798613
0.864439,0.915745
0.818736,0.892503
0.894311,0.930874
0.930973,0.959453
0.937543,0.968525
0.840169,0.905862
0.730844,0.852778
0.957150,0.972078
0.950065,0.963969
0.741420,0.834773
0.831094,0.891912
0.879031,0.899249
0.902525,0.936629
0.855714,0.906164
0.939103,0.960802
0.749129,0.840401
0.944895,0.966081
0.720414,0.829215
0.944534,0.969850
0.777255,0.862079
0.922283,0.946873
0.796518,0.865836
0.849078,0.921125
0.954374,0.969227
0.945384,0.969488
0.889037,0.929901
0.889566,0.928198
0.812267,0.881743
0.836104,0.895320
0.762775,0.839861
0.754098,0.819282
0.810059,0.917161
0.877083,0.922653
0.958787,0.974026
0.917883,0.947965
0.845374,0.949022
0.839331,0.887027
0.795588,0.867279
0.804896,0.909161
0.904507,0.940599
0.841918,0.921503
0.876908,0.934484
0.747157,0.898695
0.715327,0.826947
0.831907,0.926094
0.902671,0.942095
0.807874,0.872570
0.780665,0.890980
0.840716,0.901405
0.740795,0.829338
0.904275,0.936214
0.809705,0.882951
0.755315,0.836783
0.789778,0.864042
0.900338,0.962608
0.785685,0.928776
0.797556,0.882765
0.824144,0.899867
0.809282,0.921823
0.813106,0.950035
0.735687,0.848456
0.888812,0.929232
0.781523,0.858350
0.845931,0.975626
0.784082,0.863220
0.908860,0.941467
0.894463,0.937211
0.845276,0.904723
0.726106,0.798324
0.644525,0.835149
0.729933,0.838661
0.840498,0.894327
0.759257,0.840697
0.763291,0.860087
0.688280,0.764034
0.828464,0.893551
0.810920,0.883602
0.801416,0.880810
0.731505,0.830879
0.789793,0.860847
0.922785,0.949095
0.586184,0.765594
0.786963,0.844858
0.629213,0.751970
0.713065,0.799369
0.865494,0.951814
0.597827,0.739117
0.649123,0.766584
0.827029,0.902596
0.683562,0.770938
0.820483,0.879840
0.725723,0.822656
0.722035,0.810906
0.624510,0.740366
0.747696,0.889796
0.784917,0.886286
0.783091,0.856510
0.901721,0.939960
0.847017,0.905922
0.743801,0.821764
0.700738,0.822282
0.807259,0.873456
0.732004,0.783704
0.671764,0.747572
0.786257,0.858357
0.675272,0.771690
0.780116,0.840837
0.742306,0.820829
0.740508,0.883309
0.729658,0.794401
0.805389,0.872229
0.813374,0.878021
0.839730,0.891883
0.744073,0.821625
0.751358,0.841369
0.685508,0.814055
0.845364,0.932553
0.875829,0.963780
0.839166,0.909337
0.649453,0.741989
0.713960,0.811521
0.865032,0.929237
0.872262,0.931618
0.781610,0.846103
0.833363,0.921194
0.709739,0.852233
0.795829,0.899261
0.783590,0.857723
0.754169,0.836889
0.815645,0.893278
0.870210,0.922395
0.753016,0.838101
0.776715,0.873067
0.740808,0.820778
0.854385,0.913011
0.845908,0.904098
0.906358,0.940250
0.859448,0.918782
0.811456,0.885072
0.853655,0.910368
0.852059,0.918778
0.820622,0.900620
0.862210,0.928518
0.823418,0.898799
0.853037,0.918664
0.872218,0.919487
0.766331,0.833098
0.826360,0.885739
0.808580,0.876597
0.698134,0.790082
0.858589,0.899754
0.922483,0.955126
0.863179,0.901952
0.821294,0.881315
0.862486,0.915353
0.834560,0.914779
0.841321,0.907520
0.701388,0.791696
0.806597,0.869950
0.680509,0.799716
0.667755,0.795544
0.816338,0.924024
0.646225,0.747693
0.683682,0.851438
0.803591,0.860627
0.739267,0.839773
0.814674,0.880452
0.836900,0.900361
0.861105,0.903409
0.748894,0.834244
0.802981,0.899034
0.702465,0.823329
0.683336,0.846346
0.865076,0.915527
0.708020,0.800195
0.877458,0.950873
0.862374,0.910505
0.803208,0.880457
0.818544,0.900969
0.837038,0.908235
0.571237,0.680784
0.921193,0.965543
0.879212,0.926078
0.910317,0.953648
0.858911,0.906015
0.899517,0.940051
0.817445,0.901845
0.850469,0.926110
0.926136,0.945301
0.808897,0.878269
0.911470,0.947174
0.710666,0.764745
0.698228,0.786744
0.932765,0.960393
0.831201,0.899909
0.793531,0.890951
0.860468,0.932554
0.723816,0.794283
0.840397,0.906111
0.705596,0.776350
0.845203,0.903511
0.870484,0.919990
0.922656,0.954893
0.921845,0.952936
0.652002,0.766128
0.937660,0.964659
0.853157,0.912510
0.860096,0.920444
0.966470,0.980105
0.746472,0.846008
0.912967,0.947892
0.901274,0.948387
0.895571,0.941778
0.823328,0.887008
0.892435,0.938410
0.737419,0.794771
0.813763,0.892658
0.658290,0.763515
0.921519,0.954484
0.917099,0.966314
0.785394,0.842443
0.867739,0.912414
0.841870,0.900946
0.830315,0.876965
0.931141,0.961824
0.801045,0.860101
0.780107,0.856241
0.611618,0.753841
0.946953,0.967222
0.919373,0.954420
0.858806,0.893383
0.920184,0.941375
0.853869,0.894103
0.808625,0.868818
0.627975,0.760796
0.903564,0.923255
0.774118,0.845957
0.843278,0.889822
0.772019,0.864484
0.890116,0.934130
0.731738,0.815058
0.635408,0.730711
0.776773,0.878330
0.866159,0.906674
0.842510,0.904367
0.740083,0.825282
0.813186,0.880373
0.927989,0.956406
0.911049,0.946997
0.918214,0.953215
0.858495,0.912750
0.941649,0.963822
0.796996,0.863576
0.925108,0.949417
0.867201,0.917433
0.889320,0.916830
0.868098,0.932000
0.826744,0.892146
0.763752,0.844679
0.834487,0.936994
0.853446,0.912500
0.920908,0.950666
0.898468,0.941136
0.919306,0.953190
0.869234,0.913543
0.731891,0.846445
0.901854,0.941251
0.722962,0.837510
0.878222,0.926480
0.927028,0.958334
0.868066,0.911735
0.967871,0.979078
0.825519,0.882309
0.857222,0.912163
0.880735,0.937144
0.800301,0.857228
0.881357,0.936477
0.849513,0.884575
0.874732,0.924464
0.843714,0.902454
0.826448,0.891242
0.897912,0.925813
0.828410,0.888595
0.668065,0.799220
0.890241,0.931244
0.857113,0.935427
0.923332,0.945986
0.881851,0.929802
0.782110,0.858431
0.866873,0.917791
0.906370,0.958609
0.953970,0.973458
0.909774,0.947170
0.906817,0.941137
0.841262,0.923883
0.905088,0.940209
0.922167,0.959356
0.887862,0.935357
0.903566,0.943590
0.722296,0.813814
0.678968,0.742938
0.896969,0.937144
0.848570,0.901392
0.940917,0.965944
0.901784,0.938544
0.615356,0.730268
0.728450,0.836985
0.600737,0.736174
0.647367,0.792902
0.739941,0.815292
0.740221,0.811022
0.599337,0.791111
0.807207,0.929566
0.878482,0.940054
0.853200,0.902234
0.808684,0.873719
0.810396,0.876917
0.616171,0.728855
0.839080,0.938234
0.744896,0.822911
0.625431,0.730040
0.897245,0.936828
0.685943,0.776933
0.483335,0.658598
0.708054,0.798292
0.846006,0.907692
0.535620,0.736943
0.656769,0.776462
0.873702,0.927860
0.798447,0.855950
0.734774,0.814825
0.731271,0.824656
0.662682,0.758554
0.901724,0.942194
0.594337,0.747872
0.782033,0.849525
0.990483,0.993548
0.876661,0.971605
0.662930,0.810977
0.735753,0.811799
0.566091,0.749654
0.793661,0.869130
0.897464,0.936768
0.861781,0.911212
0.879591,0.954835
0.812835,0.870496
0.734558,0.814888
0.440077,0.573106
0.597760,0.709708
0.804730,0.849121
0.757876,0.839804
0.885425,0.944825
0.697719,0.790024
0.699148,0.794544
0.733355,0.814486
0.540818,0.625349
0.648925,0.750796
0.830861,0.907692
0.910542,0.945895
0.511327,0.637723
0.519022,0.582541
0.691464,0.793683
0.676104,0.784638
0.674830,0.789808
0.794102,0.902851
0.827826,0.897765
0.740510,0.813461
0.830773,0.914941
0.730934,0.838001
0.687330,0.800125
0.832702,0.895074
0.745097,0.836751
0.786160,0.859185
0.720552,0.811952
0.476885,0.650637
0.762935,0.854321
0.750802,0.820567
0.770815,0.858680
0.539600,0.666319
0.798969,0.875868
0.708857,0.817420
0.768594,0.838872
0.712069,0.819024
0.640679,0.808251
0.841948,0.923705
0.724228,0.831113
0.815059,0.881847
0.771188,0.852342
0.734292,0.898088
0.644953,0.800891
0.613737,0.767033
0.629665,0.752099
0.785518,0.858294
0.733979,0.854914
0.915892,0.946706
0.806496,0.884874
0.748938,0.829567
0.882359,0.921206
0.841204,0.899256
0.700635,0.775468
0.734024,0.824933
0.816049,0.885312
0.904374,0.954892
0.942932,0.966982
0.815990,0.870733
0.841891,0.901482
0.858955,0.903651
0.868053,0.920015
0.867593,0.922022
0.890671,0.938775
0.698251,0.806669
0.839419,0.893466
0.891126,0.940080
0.817468,0.879092
0.794123,0.873817
0.853176,0.929915
0.824855,0.890077
0.879985,0.921234
0.824230,0.901520
0.828319,0.894254
0.773833,0.830932
0.908636,0.948665
0.895297,0.940638
0.836820,0.891461
0.881064,0.920021
0.927406,0.964165
0.783222,0.860894
0.825987,0.909319
0.855144,0.911528
0.923759,0.958334
0.950498,0.968998
0.852008,0.906505
0.918959,0.954959
0.781371,0.863253
0.823789,0.882172
0.767892,0.843061
0.937918,0.971106
0.798142,0.875156
0.970477,0.985001
0.835215,0.920310
0.812843,0.884343
0.773594,0.859501
0.784434,0.858733
0.793763,0.878871
0.680665,0.713751
0.876448,0.920196
0.874683,0.935017
0.993141,0.996288
0.820351,0.883425
0.919876,0.951742
0.896831,0.939686
0.873032,0.924002
0.696953,0.847164
0.933047,0.959554
0.703283,0.795755
0.899157,0.931150
0.826716,0.903925
0.960934,0.977314
0.590459,0.742670
0.928794,0.963998
0.651212,0.726895
0.743379,0.850904
0.724520,0.817984
0.759706,0.836117
0.781092,0.860940
0.795241,0.867419
0.852378,0.907672
0.666130,0.781887
0.829108,0.888062
0.927288,0.964687
0.750245,0.857870
0.640063,0.704714
0.748861,0.829364
0.864589,0.893407
0.975182,0.985055
0.841309,0.892343
0.794314,0.867224
0.778395,0.852392
0.874054,0.915115
0.789896,0.869727
0.848823,0.863640
0.804533,0.843624
0.773512,0.845230
0.900231,0.928262
0.640040,0.741623
0.925252,0.948220
0.880765,0.921133
0.813057,0.872804
0.953523,0.973129
0.975583,0.985438
0.867321,0.919349
0.736996,0.782449
0.943443,0.966226
0.838441,0.894428
0.911420,0.945402
0.760499,0.824402
0.569289,0.709748
0.717978,0.802669
0.652847,0.768877
0.569618,0.673228
0.526387,0.635185
0.648150,0.734791
0.693839,0.780122
0.726405,0.808192
0.799189,0.876438
0.782609,0.856528
0.708452,0.800344
0.755910,0.851108
0.767168,0.842581
0.635797,0.732154
0.801673,0.871056
0.686948,0.780759
0.786086,0.857525
0.718263,0.842549
0.856213,0.928345
0.750296,0.865183
0.847267,0.902383
0.876123,0.925252
0.764042,0.844530
0.847894,0.925560
0.856202,0.925156
0.805152,0.875496
0.854607,0.905210
0.893368,0.934095
0.812153,0.880314
0.853903,0.920273
0.748586,0.854985
0.886112,0.933731
0.853578,0.894800
0.803398,0.873854
0.844142,0.939368
0.728353,0.848216
0.830193,0.893804
0.764892,0.851527
0.831052,0.909344
0.761205,0.854549
0.761746,0.833937
0.800919,0.858970
0.798172,0.876930
0.864355,0.914826
0.754485,0.866684
0.892596,0.939309
0.763514,0.863379
0.674607,0.805467
0.860365,0.914144
0.763680,0.830963
0.794579,0.889487
0.789445,0.863408
0.816089,0.898280
0.814090,0.879356
0.887310,0.930412
0.872978,0.921956
0.816593,0.886224
0.802752,0.872718
0.770050,0.847903
0.877354,0.920948
0.855677,0.910764
0.833217,0.899913
0.950437,0.982021
0.898102,0.937732
0.940123,0.958570
0.951923,0.971816
0.909184,0.949930
0.962923,0.987046
0.898312,0.954668
0.857847,0.901810
0.812738,0.883741
0.778022,0.831866
0.749720,0.838563
0.833449,0.904708
0.919122,0.949408
0.950232,0.982836
0.890115,0.933358
0.893835,0.947735
0.833020,0.931303
0.946509,0.967473
0.881409,0.935365
0.830177,0.895636
0.834056,0.908906
0.835609,0.905310
0.694794,0.788366
0.878017,0.932293
0.799464,0.878606
0.803661,0.908347
0.875546,0.952111
0.949265,0.967555
0.901589,0.941536
0.789079,0.860332
0.899699,0.946754
0.834205,0.887680
0.844849,0.897442
0.541448,0.684345
0.941515,0.981507
0.892058,0.936016
0.787889,0.873334
0.904244,0.942309
0.791319,0.863994
0.886840,0.936633
0.797000,0.874065
0.935515,0.962169
0.865059,0.944080
0.938154,0.962155
0.874540,0.922906
0.918910,0.959901
0.974718,0.986368
0.803032,0.850725
0.679167,0.822026
0.945170,0.977048
0.881213,0.930265
0.752088,0.824624
0.804570,0.920969
0.953596,0.982872
0.889040,0.932258
0.726984,0.772117
0.663942,0.768006
0.941340,0.995913
0.871499,0.917107
0.834787,0.909350
0.896862,0.941548
0.922722,0.947672
0.966290,0.991893
0.674089,0.769830
0.978594,0.985388
0.916955,0.949118
0.807641,0.863433
0.891802,0.932516
0.679897,0.797666
0.858679,0.916026
0.741233,0.842447
0.749718,0.846825
0.757892,0.834245
0.852094,0.921949
0.935233,0.961977
0.652963,0.804490
0.742914,0.793358
0.943275,0.960797
0.848036,0.907399
0.941261,0.971592
0.816253,0.905583
0.863609,0.933944
0.970160,0.983022
0.876580,0.923968
0.959678,0.978745
0.914133,0.941197
0.919038,0.953737
0.869105,0.921655
0.951290,0.965630
0.901708,0.921120
0.882518,0.936200
0.928524,0.949616
0.854081,0.903426
0.930555,0.959711
0.897836,0.943674
0.939636,0.973120
0.872796,0.919904
0.836864,0.897952
0.936497,0.962727
0.810393,0.848677
0.644461,0.750771
0.856758,0.894957
0.758942,0.871298
0.842014,0.881076
0.732318,0.863329
0.641074,0.772152
0.880365,0.914731
0.965244,0.981275
0.799678,0.862392
0.871318,0.904293
0.902292,0.928615
0.906233,0.943386
0.832607,0.892869
0.705523,0.796712
0.894815,0.938333
0.893573,0.939324
0.917542,0.955078
0.685544,0.780860
0.827700,0.887701
0.773737,0.847839
0.795733,0.882229
0.865469,0.925174
0.787167,0.860425
0.871288,0.916822
0.759730,0.840868
0.900045,0.923041
0.819705,0.881650
0.860446,0.947085
0.666306,0.785698
0.791032,0.866375
0.866484,0.910112
0.856722,0.909671
0.767765,0.820989
0.890702,0.938943
0.864569,0.923663
0.841608,0.914780
0.715165,0.810305
0.699096,0.793394
0.827020,0.906873
0.864249,0.900544
0.936687,0.966840
0.913020,0.947286
0.691469,0.784617
0.863642,0.921862
0.904246,0.941991
0.672347,0.773231
0.777027,0.848615
0.821365,0.899204
0.667976,0.766579
0.746549,0.829270
0.831500,0.895141
0.772501,0.853867
0.799250,0.875274
0.717929,0.798053
0.806123,0.881186
0.631423,0.729313
0.843356,0.879688
0.924149,0.957029
0.803772,0.878141
0.950823,0.971757
0.912465,0.948131
0.865782,0.928721
0.888077,0.916956
0.936556,0.972372
0.904170,0.954845
0.934373,0.976543
0.962594,0.979671
0.963685,0.981712
0.874625,0.912832
0.919949,0.936820
0.919509,0.942987
0.969586,0.982942
0.916945,0.948587
0.868439,0.931441
0.896559,0.944353
0.913053,0.944689
0.943428,0.962419
0.921942,0.944557
0.776986,0.863385
0.947661,0.970641
0.900090,0.939594
0.937099,0.961639
0.914550,0.950241
0.882050,0.963623
0.951743,0.975326
0.819265,0.898480
0.899224,0.944153
0.888035,0.934927
0.857352,0.913000
0.872740,0.932458
0.914941,0.946118
0.929716,0.967903
0.763509,0.841610
0.951665,0.978612
0.814922,0.903139
0.938050,0.961801
0.799724,0.871223
0.815626,0.874006
0.828658,0.881421
0.797467,0.906829
0.934429,0.962435
0.744142,0.834481
0.920767,0.967261
0.824561,0.873286
0.885292,0.934280
0.944981,0.975661
0.771948,0.872306
0.715208,0.809827
0.889946,0.934943
0.867889,0.914595
0.849930,0.904491
0.869010,0.922982
0.776797,0.862999
0.841444,0.878584
0.964708,0.981441
0.908921,0.931484
0.887193,0.926992
0.807088,0.889778
0.875507,0.915137
0.793934,0.860914
0.692912,0.776296
0.927650,0.949181
0.733112,0.819324
0.886391,0.939215
0.931740,0.964438
0.745654,0.827759
0.871012,0.920643
0.883857,0.931539
0.933889,0.955102
0.847861,0.895506
0.942840,0.962931
0.867662,0.921804
0.919187,0.948825
0.910124,0.935514
0.824539,0.888927
0.949042,0.970059
0.628560,0.736727
0.854573,0.924868
0.911430,0.946846
0.830466,0.890678
0.880623,0.928491
0.784674,0.844917
0.924306,0.948525
0.840410,0.888918
0.898677,0.949605
0.599834,0.714763
0.839004,0.912568
0.849661,0.925543
0.825360,0.883658
0.809906,0.880617
0.785321,0.854959
0.797653,0.867353
0.730025,0.840531
0.711262,0.831277
0.673434,0.790224
0.852975,0.907788
0.823384,0.893242
0.791377,0.865488
0.734687,0.832420
0.846640,0.904923
0.864057,0.912488
0.738033,0.822506
0.736000,0.817974
0.743925,0.847955
0.842567,0.909060
0.838232,0.921402
0.761637,0.844256
0.785978,0.878051
