1P,2P
0.946533,0.970786
0.947413,0.969639
0.938687,0.964694
0.937040,0.970481
0.943592,0.965429
0.965025,0.975797
0.943900,0.970089
0.852204,0.912710
0.917141,0.948961
0.944012,0.962483
0.965367,0.974457
0.924359,0.959343
0.919975,0.957382
0.962441,0.974554
0.941301,0.966056
0.946088,0.970335
0.961237,0.976037
0.940748,0.969453
0.869345,0.913074
0.917560,0.951303
0.938048,0.963408
0.944821,0.958336
0.953667,0.967260
0.940574,0.963561
0.948943,0.970719
0.900238,0.940982
0.872170,0.921895
0.927501,0.956209
0.948921,0.970898
0.948648,0.970475
0.965516,0.979521
0.948056,0.968306
0.883697,0.929454
0.982323,0.990259
0.892270,0.934896
0.965926,0.980851
0.948902,0.970211
0.950377,0.971175
0.937103,0.961915
0.940863,0.965780
0.961348,0.977856
0.973123,0.984718
0.890336,0.931945
0.892709,0.933838
0.977389,0.988937
0.973751,0.982628
0.980666,0.991571
0.946300,0.971082
0.974548,0.986190
0.921440,0.952058
0.956213,0.973930
0.977526,0.986793
0.980113,0.989515
0.882650,0.928536
0.875298,0.919431
0.967119,0.981916
0.951684,0.966809
0.969234,0.984728
0.946458,0.972110
0.983042,0.990874
0.970812,0.983603
0.977999,0.987830
0.962830,0.979247
0.904912,0.954148
0.972117,0.985231
0.984421,0.992396
0.970281,0.984298
0.966256,0.984335
0.974635,0.986158
0.940751,0.965230
0.983066,0.990523
0.957189,0.974164
0.963714,0.979681
0.878049,0.922396
0.899557,0.940252
0.966389,0.979633
0.861722,0.914650
0.905650,0.944114
0.968357,0.983034
0.964883,0.978362
0.932322,0.951678
0.964709,0.978031
0.958345,0.978670
0.913517,0.943432
0.977549,0.987128
0.958502,0.974691
0.947512,0.970025
0.919824,0.951585
0.948764,0.982193
0.947473,0.969658
0.948167,0.970455
0.878406,0.935227
0.936763,0.970227
0.976383,0.986407
0.914292,0.954110
0.979972,0.988043
0.931439,0.960235
0.869451,0.923609
0.933767,0.969645
0.959072,0.980051
0.959098,0.976303
0.949052,0.982346
0.926509,0.960846
0.919857,0.943076
0.944500,0.969918
0.961552,0.978475
0.954707,0.973879
0.950228,0.980545
0.919215,0.949956
0.935797,0.962946
0.936852,0.971999
0.942258,0.967773
0.929751,0.960296
0.956204,0.976296
0.929710,0.968683
0.985656,0.991967
0.949216,0.987890
0.947223,0.967419
0.929068,0.958767
0.939024,0.967562
0.942818,0.969729
0.930895,0.958602
0.939886,0.984525
0.951495,0.973164
0.874843,0.933009
0.842679,0.909681
0.946050,0.982123
0.938088,0.970023
0.949371,0.989685
0.959372,0.974735
0.993958,0.997258
0.955019,0.973303
0.994036,0.996687
0.945257,0.973810
0.986915,0.993671
0.976712,0.988805
0.996190,0.998624
0.993951,0.997675
0.899526,0.939524
0.994337,0.997081
0.992751,0.996304
0.988004,0.993425
0.978159,0.987144
0.937533,0.959397
0.993866,0.996104
0.929063,0.949296
0.962205,0.979184
0.967186,0.979696
0.738142,0.826663
0.899726,0.938852
0.838136,0.898380
0.972800,0.983043
0.988380,0.993854
0.982585,0.990691
0.961367,0.976847
0.928828,0.955259
0.907019,0.952088
0.934431,0.962638
0.935673,0.964193
0.949953,0.970699
0.966097,0.980490
0.983298,0.990437
0.928934,0.954401
0.969706,0.983194
0.969238,0.983350
0.986297,0.993226
0.954944,0.974954
0.895374,0.951163
0.956025,0.974682
0.889878,0.928488
0.921237,0.953988
0.936010,0.966577
0.946591,0.966854
0.968391,0.980886
0.972214,0.979843
0.982419,0.990141
0.935075,0.971537
0.876477,0.918301
0.948029,0.968173
0.882354,0.923584
0.902679,0.951287
0.909488,0.956105
0.893667,0.930642
0.973127,0.988687
0.945021,0.966877
0.855579,0.906972
0.959987,0.971561
0.879116,0.922844
0.867709,0.900775
0.863711,0.916867
0.963698,0.986811
0.889461,0.943683
0.958364,0.975132
0.913144,0.961618
0.956977,0.984897
0.967223,0.982633
0.949017,0.979107
0.942705,0.967648
0.863236,0.917293
0.983849,0.996175
0.937189,0.964136
0.957695,0.970419
0.972250,0.985046
0.934681,0.960728
0.955470,0.975509
0.987771,0.992366
0.937357,0.968440
0.933902,0.958848
0.941048,0.962416
0.943080,0.959337
0.955232,0.972397
0.974130,0.987862
0.937109,0.965007
0.946812,0.963797
0.983693,0.993643
0.990685,0.996167
0.987007,0.993940
0.978859,0.988346
0.989047,0.995678
0.918024,0.945499
0.869430,0.919750
0.982882,0.992128
0.939182,0.974302
0.945080,0.969707
0.971060,0.985621
0.991786,0.995720
0.989674,0.996498
0.978730,0.985651
0.955570,0.981539
0.949874,0.973230
0.928415,0.950529
0.953747,0.978144
0.957985,0.975815
0.954929,0.974238
0.990734,0.997559
0.959371,0.977737
0.983264,0.991769
0.954673,0.969344
0.957911,0.975367
0.969868,0.984238
0.974480,0.984726
0.971352,0.983941
0.971278,0.987495
0.990554,0.994593
0.973692,0.986688
0.976274,0.989737
0.936714,0.963625
0.987911,0.997980
0.986363,0.996255
0.971068,0.985531
0.984990,0.993233
0.959969,0.985336
0.896140,0.943030
0.965870,0.981034
0.966354,0.984750
0.986383,0.993849
0.963947,0.981387
0.972146,0.980565
0.953798,0.981548
0.989120,0.996010
0.984432,0.991699
0.969194,0.987269
0.979838,0.988039
0.992194,0.995528
0.976768,0.989607
0.989187,0.994251
0.983274,0.992675
0.976827,0.986082
0.947002,0.973002
0.930584,0.982181
0.992842,0.996414
0.965678,0.980211
0.929914,0.973974
0.991631,0.996812
0.983137,0.993331
0.997423,0.999406
0.991832,0.995430
0.959471,0.976922
0.969347,0.984644
0.970396,0.984904
0.947469,0.971277
0.967343,0.980486
0.935709,0.962109
0.908345,0.940851
0.967024,0.985152
0.983949,0.990887
0.956454,0.972430
0.957935,0.975205
0.954082,0.979171
0.976218,0.987180
0.974367,0.985460
0.968033,0.982506
0.975156,0.987949
0.974229,0.985313
0.978907,0.987958
0.984856,0.991318
0.983353,0.991413
0.920691,0.964077
0.920482,0.966016
0.943170,0.966017
0.984275,0.991598
0.924612,0.953908
0.953463,0.973482
0.935848,0.966453
0.952926,0.970569
0.984310,0.990987
0.915256,0.949674
0.922109,0.951710
0.894399,0.935350
0.942032,0.966254
0.983799,0.991768
0.959344,0.978069
0.976937,0.985792
0.949752,0.968267
0.914489,0.955609
0.931091,0.959910
0.902336,0.941738
0.920531,0.964571
0.909359,0.972743
0.938175,0.958442
0.920955,0.954066
0.938566,0.969829
0.929905,0.956714
0.979486,0.989837
0.972909,0.987709
0.969322,0.988821
0.941341,0.965512
0.960862,0.978636
0.954446,0.979910
0.900285,0.933699
0.969478,0.981984
0.976741,0.992366
0.953353,0.974400
0.930432,0.956938
0.959396,0.976618
0.950359,0.974179
0.954578,0.973835
0.980704,0.988271
0.975800,0.987487
0.931312,0.956004
0.963050,0.978503
0.908007,0.944513
0.964180,0.979602
0.950447,0.971957
0.988808,0.994279
0.927466,0.957269
0.966745,0.981312
0.983806,0.991346
0.996649,0.998274
0.962199,0.980785
0.961135,0.981331
0.969722,0.974987
0.955477,0.972988
0.975580,0.983718
0.951183,0.972792
0.965816,0.977246
0.978875,0.988554
0.993395,0.995440
0.955065,0.985156
0.977636,0.983128
0.998061,0.999009
0.993314,0.996701
0.999210,0.999800
0.932503,0.964401
0.928207,0.957726
0.982819,0.988319
0.936772,0.968667
0.921434,0.952572
0.977789,0.981064
0.960781,0.977693
0.991578,0.994649
0.986404,0.991039
0.996563,0.997763
0.903652,0.942001
0.915530,0.958737
0.967256,0.981651
0.957561,0.975668
0.970023,0.988400
0.959796,0.976020
0.902352,0.941268
0.913044,0.942116
0.973205,0.984799
0.940730,0.965996
0.911723,0.938962
0.909829,0.943808
0.988290,0.993761
0.963382,0.979608
0.980969,0.989414
0.968113,0.982030
0.914765,0.948368
0.970830,0.983507
0.972432,0.983566
0.946549,0.970143
0.983058,0.989976
0.981192,0.991888
0.962134,0.978276
0.966713,0.981530
0.984097,0.991101
0.967324,0.979210
0.973824,0.982163
0.930785,0.957918
0.924823,0.955172
0.965626,0.980605
0.939469,0.964063
0.973031,0.985017
0.985754,0.991573
0.986241,0.991815
0.931497,0.960707
0.944549,0.967760
0.924954,0.956346
0.947797,0.970209
0.970199,0.984886
0.973778,0.984516
0.962455,0.979163
0.896489,0.935465
0.974387,0.987917
0.971270,0.984582
0.942347,0.964566
0.941107,0.967615
0.977022,0.986775
0.979209,0.987962
0.939480,0.969731
0.990198,0.994525
0.974711,0.985155
0.986034,0.995972
0.939475,0.964571
0.982266,0.990473
0.988082,0.993613
0.971914,0.984922
0.972958,0.977896
0.978876,0.989702
0.960597,0.972953
0.988588,0.994429
0.930837,0.960709
0.977187,0.988985
0.989420,0.994420
0.969965,0.982574
0.984091,0.991763
0.986919,0.992798
0.986393,0.993422
0.966001,0.981847
0.956613,0.973688
0.968352,0.982263
0.951445,0.973384
0.959719,0.980772
0.978595,0.987092
0.975708,0.984758
0.989748,0.993406
0.966911,0.982624
0.973051,0.988228
0.915354,0.953452
0.917532,0.959400
0.972725,0.985562
0.857987,0.903790
0.966079,0.982245
0.926212,0.971300
0.978949,0.991687
0.972365,0.984549
0.975857,0.991598
0.970655,0.985163
0.972802,0.983065
0.974123,0.986207
0.972091,0.984723
0.958601,0.987970
0.933086,0.963364
0.950441,0.973189
0.977255,0.988903
0.977753,0.986312
0.961629,0.986512
0.936890,0.966060
0.973092,0.985606
0.977931,0.991134
0.974086,0.993171
0.975383,0.987634
0.960839,0.982829
0.962337,0.984008
0.961029,0.979490
0.937791,0.979132
0.975979,0.988743
0.967620,0.985269
0.952865,0.973173
0.959652,0.977587
0.952094,0.972405
0.965390,0.979644
0.970204,0.982797
0.977575,0.987699
0.952284,0.985291
0.970550,0.987481
0.970249,0.982659
0.973432,0.985923
0.961783,0.984057
0.963901,0.987563
0.976192,0.988626
0.954903,0.974744
0.985417,0.992089
0.864393,0.937172
0.945691,0.967436
0.985155,0.992313
0.874423,0.921940
0.984523,0.991862
0.970500,0.981428
0.960587,0.978098
0.944956,0.968779
0.983381,0.991820
0.976238,0.986470
0.940057,0.965401
0.984716,0.991783
0.969393,0.982096
0.966285,0.982759
0.978577,0.987598
0.983922,0.991263
0.985251,0.991239
0.793973,0.899163
0.997002,0.998448
0.983784,0.991355
0.970567,0.982570
0.995851,0.997681
0.968329,0.978614
0.918465,0.950035
0.942849,0.975360
0.969030,0.982387
0.963068,0.975039
0.958255,0.979162
0.975756,0.988031
0.948698,0.969953
0.912847,0.950340
0.927244,0.960465
0.960922,0.976374
0.986157,0.992104
0.966388,0.982936
0.962339,0.975235
0.955722,0.971479
0.954601,0.973447
0.980153,0.988646
0.959828,0.973796
0.967900,0.979955
0.961179,0.978417
0.974053,0.989686
0.953288,0.976904
0.980242,0.990644
0.954017,0.981962
0.878692,0.929342
0.972692,0.979497
0.990835,0.998679
0.983050,0.987039
0.967923,0.981005
0.988674,0.994012
0.971340,0.986046
0.937103,0.958917
0.948427,0.961393
0.971891,0.986414
0.977119,0.987599
0.903893,0.943368
0.974870,0.991739
0.952723,0.969469
0.948740,0.969968
0.982350,0.990396
0.995438,0.997661
0.960156,0.987088
0.949790,0.974137
0.969616,0.982491
0.941361,0.968117
0.990848,0.994334
0.952343,0.969484
0.956331,0.975257
0.985752,0.992347
0.979305,0.996212
0.932555,0.966774
0.990506,0.994811
0.986553,0.992256
0.961866,0.978603
0.991388,0.995304
0.993124,0.996637
0.991383,0.995359
0.965313,0.981007
0.975036,0.987796
0.946164,0.970218
0.994835,0.997177
0.886060,0.901713
0.990748,0.995325
0.989075,0.993532
0.993854,0.997489
0.952770,0.972812
0.985430,0.988035
0.937679,0.952474
0.994875,0.997242
0.997665,0.999206
0.990336,0.994771
0.976877,0.987281
0.889425,0.911036
0.971205,0.982838
0.956203,0.964349
0.986909,0.992962
0.987197,0.990120
0.998461,0.999216
0.949537,0.973156
0.994405,0.997183
0.989812,0.994365
0.998440,0.999404
0.978660,0.986051
0.949382,0.965319
0.964494,0.980721
0.858960,0.904267
0.996671,0.998334
0.982529,0.988623
0.982996,0.990761
0.985148,0.992038
0.979733,0.988677
0.993944,0.996884
0.961672,0.973950
0.951221,0.967347
0.940658,0.963261
0.936608,0.959492
0.953291,0.965862
0.949937,0.968572
0.879656,0.927416
0.898563,0.942324
0.981158,0.986259
0.880255,0.927743
0.981212,0.991439
0.925891,0.961999
0.957703,0.977803
0.892030,0.938396
0.934571,0.961701
0.883303,0.930069
0.941391,0.959134
0.897733,0.939847
0.909398,0.956656
0.943311,0.970205
0.844642,0.906021
0.979912,0.989298
0.941633,0.965213
0.917745,0.954033
0.956600,0.978111
0.879249,0.929107
0.963227,0.979979
0.916313,0.950978
0.877728,0.939079
0.916827,0.962299
0.987071,0.991757
0.978116,0.984433
0.934969,0.959299
0.887490,0.942843
0.915598,0.959198
0.970889,0.984030
0.984471,0.991008
0.980472,0.994064
0.970338,0.988050
0.971314,0.983661
0.970712,0.986610
0.952735,0.975614
0.974480,0.986647
0.945901,0.971711
0.972145,0.988487
0.956452,0.986017
0.974469,0.985738
0.951224,0.974645
0.967846,0.985823
0.981972,0.989920
0.963043,0.978984
0.937689,0.965111
0.953324,0.973830
0.962936,0.979772
0.903095,0.942401
0.966395,0.984188
0.926149,0.959055
0.957582,0.974687
0.963233,0.980084
0.983990,0.991383
0.969246,0.985783
0.972089,0.988450
0.934054,0.960272
0.958079,0.973839
0.944594,0.967162
0.980914,0.987285
0.963981,0.981136
0.977141,0.993536
0.985227,0.992040
0.989754,0.994841
0.964710,0.981505
0.974632,0.994204
0.897674,0.944117
0.935063,0.971014
0.975207,0.993282
0.974275,0.995107
0.965131,0.983648
0.943268,0.966680
0.971442,0.979566
0.925553,0.957216
0.953315,0.969753
0.984858,0.991976
0.976046,0.987947
0.981564,0.990251
0.983777,0.994343
0.914929,0.950886
0.974023,0.986798
0.954773,0.973534
0.951646,0.978318
0.928746,0.973149
0.966527,0.979821
0.949444,0.971170
0.978836,0.983646
0.961608,0.976315
0.983357,0.991291
0.961486,0.974734
0.951510,0.969458
0.961463,0.974764
0.982421,0.988193
0.884247,0.931882
0.965652,0.976798
0.993406,0.996186
0.959340,0.978933
0.919292,0.949748
0.983774,0.994017
0.950952,0.969906
0.964629,0.975083
0.963280,0.973240
0.982262,0.987481
0.952491,0.973605
0.989237,0.993591
0.990589,0.994778
0.981930,0.991067
0.954439,0.973049
0.991242,0.995384
0.986759,0.992617
0.965195,0.979135
0.927598,0.947853
0.992252,0.995550
0.915840,0.949837
0.943924,0.956062
0.988973,0.993516
0.942562,0.967361
0.971043,0.979967
0.923701,0.965919
0.964268,0.989077
0.956203,0.972570
0.983317,0.991739
0.939691,0.959768
0.949295,0.971918
0.972168,0.985853
0.970065,0.983220
0.911987,0.963790
0.978233,0.989042
0.981544,0.989869
0.971189,0.991149
0.918408,0.935967
0.970247,0.983411
0.997755,0.999037
0.945414,0.963798
0.893390,0.926351
0.952828,0.973038
0.955843,0.978932
0.842743,0.899893
0.937359,0.964221
0.909504,0.934426
0.938065,0.966910
0.974751,0.984729
0.967018,0.979598
0.990527,0.994321
0.993009,0.996376
0.930077,0.958025
0.972369,0.986175
0.966667,0.981217
1.000000,1.000000
0.968027,0.983836
0.988325,0.993645
0.977591,0.988004
0.966472,0.979969
0.950229,0.971502
0.963282,0.975852
0.967158,0.982977
0.956655,0.977164
0.981420,0.988528
0.959033,0.977043
0.928284,0.955009
0.992216,0.996332
0.964013,0.980694
0.960476,0.976118
0.969956,0.982428
0.987747,0.993180
0.941359,0.962707
0.966187,0.985083
0.961110,0.977235
0.978083,0.991265
0.985822,0.994038
0.974536,0.985232
0.990695,0.997481
0.958369,0.979331
0.995655,0.997164
0.973722,0.985291
0.989772,0.995353
0.979989,0.987404
0.984781,0.991907
0.988274,0.993196
0.968368,0.981700
0.955229,0.975059
0.966334,0.976444
0.976854,0.984510
0.969836,0.983745
0.933456,0.959197
0.971342,0.987718
0.899885,0.949149
0.916278,0.962920
0.937065,0.963584
0.983645,0.991243
0.931340,0.956777
0.962057,0.982209
0.973037,0.984097
0.940018,0.973960
0.930369,0.966512
0.956896,0.979400
0.949208,0.964174
0.951470,0.971367
0.966345,0.981249
0.937413,0.964891
0.953037,0.975308
0.925131,0.962061
0.973193,0.985371
0.928951,0.953382
0.936377,0.971521
0.900316,0.938024
0.962596,0.984431
0.955264,0.977899
0.901894,0.938995
0.923858,0.954890
0.783027,0.861649
0.959696,0.977489
0.927088,0.965820
0.862151,0.912600
0.916526,0.948329
0.959722,0.978831
0.844024,0.917443
0.857489,0.911076
0.818486,0.900415
0.842484,0.899140
0.922171,0.943851
0.928574,0.957695
0.895372,0.921514
0.947309,0.971631
0.963640,0.976471
0.757186,0.875048
0.942584,0.966654
0.854002,0.912328
0.941222,0.970128
0.957628,0.980585
0.936894,0.962549
0.943925,0.979128
0.919789,0.953894
0.969916,0.983723
0.975176,0.987077
0.976327,0.986358
0.968571,0.983256
0.914542,0.959304
0.920042,0.940289
0.985142,0.991823
0.946048,0.975467
0.989278,0.995972
0.941505,0.964217
0.955786,0.973268
0.978087,0.988146
0.989320,0.994799
0.944100,0.974341
0.971438,0.984461
0.982467,0.990587
0.980435,0.991126
0.967038,0.981877
0.959372,0.978915
0.920496,0.951931
0.976055,0.988187
0.969406,0.985920
0.958750,0.993007
0.956815,0.975894
0.965508,0.980955
0.948478,0.969658
0.932678,0.962207
0.962090,0.978853
0.940171,0.966043
0.970640,0.993829
0.960195,0.981794
0.973097,0.986155
0.963910,0.983327
0.991519,0.995420
0.969341,0.981832
0.962860,0.979590
0.976578,0.987405
0.911121,0.951645
0.962463,0.985726
0.973508,0.988918
0.951736,0.975978
0.962981,0.979449
0.957080,0.978475
0.942267,0.983868
0.956513,0.975742
0.954927,0.980937
0.949594,0.975355
0.973890,0.985185
0.960271,0.983739
0.980959,0.990468
0.946734,0.974932
0.976174,0.982945
0.971784,0.984049
0.942448,0.966679
0.972724,0.989292
0.974419,0.985797
0.969538,0.989039
0.992717,0.997090
0.954661,0.982246
0.967028,0.981691
0.959545,0.975009
0.912773,0.970294
0.930920,0.977236
0.900382,0.957781
0.975294,0.991618
0.948608,0.974997
0.951635,0.972278
0.959806,0.981206
0.968031,0.982303
0.917344,0.951091
0.978353,0.988148
0.958152,0.977209
0.960590,0.977331
0.944549,0.968676
0.963748,0.993286
0.975785,0.986979
0.963960,0.978867
0.949662,0.978083
0.954093,0.973825
0.954892,0.973943
0.925938,0.974807
0.921338,0.952046
0.930820,0.974295
0.972309,0.987122
0.953204,0.967382
0.940439,0.964137
0.959390,0.977311
0.906588,0.944672
0.980486,0.989956
0.939163,0.971493
0.939771,0.968511
