top	id	flows	u	au	ch	RM	RMt	RMm	RMp	RMh	DM	DMt	DMm	DMp	DMh	PDM	PDMt	PDMm	PDMp	PDMh	CLLF	CLLFt	CLLFm	CLLFp	CLLFh	EDF	EDFt	EDFm	EDFp	EDFh	LST	LSTt	LSTm	LSTp	LSTh	EPD	EPDt	EPDm	EPDp	EPDh	EDZL	EDZLt	EDZLm	EDZLp	EDZLh	LST_MCF	LST_MCFt	LST_MCFm	LST_MCFp	LST_MCFh	Alice	Alicet	Alicem	Alicep	Aliceh	Tasa	Tasat	Tasam	Tasap	Tasah	Random	Randomt	Randomm	Randomp	Randomh
57	2528	13	11.198	9.424	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2529	13	2.622	2.350	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
57	2529	13	2.622	2.350	2	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
57	2529	13	2.622	2.350	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2529	13	2.622	2.350	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	153	4	23087	10000	1	8	3	21918	10000	1	9	3	22423	10000	1	9	3	22533	10000	1	9	3	22404	10000	1	21	3	22425	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2529	13	2.622	2.350	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	148	5	23769	10000	1	8	4	22351	10000	1	8	4	23169	10000	1	9	4	22732	10000	1	9	4	23116	10000	1	21	4	23171	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2530	13	9.758	8.095	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
57	2530	13	9.758	8.095	2	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
57	2530	13	9.758	8.095	4	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
57	2530	13	9.758	8.095	8	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
57	2530	13	9.758	8.095	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2531	13	1.751	1.512	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
57	2531	13	1.751	1.512	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2531	13	1.751	1.512	4	0	0	0	0	0	1	6	3	13739	10000	1	7	2	12941	10000	1	194	2	14329	10000	1	6	2	13727	10000	1	6	2	13221	10000	1	6	3	14522	10000	1	6	2	13243	10000	1	15	2	13202	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2531	13	1.751	1.512	8	0	0	0	0	0	1	6	3	12947	10000	1	6	4	13046	10000	1	151	7	14000	10000	1	6	3	12936	10000	1	7	3	12968	10000	1	6	3	13299	10000	1	6	3	12952	10000	1	15	3	12970	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2531	13	1.751	1.512	16	0	0	0	0	0	1	6	4	12991	10000	1	7	3	13156	10000	1	145	8	14156	10000	1	7	3	13002	10000	1	6	3	13181	10000	1	7	3	13478	10000	1	6	3	13185	10000	1	14	3	13181	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	2532	13	6.912	5.490	1	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
57	2532	13	6.912	5.490	2	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
57	2532	13	6.912	5.490	4	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0	-1	0	0	0	0
